time	cp
2	9.16901
4	9.16779
6	9.16713
8	9.16782
10	9.16959
12	9.17067
14	9.16967
16	9.16834
18	9.16856
20	9.16786
22	9.16633
24	9.16521
26	9.16611
28	9.16897
30	9.16964
32	9.16965
34	9.17073
36	9.17191
38	9.1712
40	9.17016
42	9.16974
44	9.16924
46	9.1686
48	9.16831
50	9.1671
52	9.16531
54	9.16541
56	9.16477
58	9.16333
60	9.16353
62	9.16513
64	9.16653
66	9.16646
68	9.16843
70	9.17077
72	9.17018
74	9.16968
76	9.16945
78	9.17014
80	9.17068
82	9.16997
84	9.16683
86	9.1647
88	9.16453
90	9.16573
92	9.16864
94	9.17096
96	9.17113
98	9.17075
100	9.17176
102	9.17195
104	9.17176
106	9.17152
108	9.17012
110	9.16939
112	9.16981
114	9.1711
116	9.17034
118	9.16967
120	9.16937
122	9.16905
124	9.16931
126	9.16973
128	9.17015
130	9.17184
132	9.17326
134	9.17292
136	9.17369
138	9.17402
140	9.1728
142	9.17002
144	9.16808
146	9.16764
148	9.16822
150	9.16844
152	9.16897
154	9.16875
156	9.16947
158	9.17051
160	9.17287
162	9.17408
164	9.17328
166	9.17298
168	9.17352
170	9.17529
172	9.1768
174	9.17655
176	9.17496
178	9.17303
180	9.17213
182	9.17216
184	9.17172
186	9.17197
188	9.17226
190	9.17275
192	9.17315
194	9.17296
196	9.17374
198	9.17309
200	9.17263
202	9.17257
204	9.17126
206	9.17046
208	9.17032
210	9.17078
212	9.17092
214	9.17144
216	9.17162
218	9.17197
220	9.17141
222	9.17125
224	9.17112
226	9.17154
228	9.17302
230	9.17604
232	9.1774
234	9.17733
236	9.1761
238	9.1738
240	9.1722
242	9.16962
244	9.16666
246	9.16589
248	9.1686
250	9.17185
252	9.17366
254	9.17501
256	9.17514
258	9.17444
260	9.17555
262	9.17562
264	9.17582
266	9.17408
268	9.17328
270	9.17178
272	9.17166
274	9.17227
276	9.17374
278	9.17376
280	9.17488
282	9.17697
284	9.17797
286	9.17809
288	9.17751
290	9.17632
292	9.17668
294	9.17813
296	9.17883
298	9.17868
300	9.17808
302	9.17649
304	9.17685
306	9.17583
308	9.17523
310	9.17391
312	9.17368
314	9.17343
316	9.17269
318	9.17284
320	9.17354
322	9.17393
324	9.17389
326	9.17388
328	9.17399
330	9.17524
332	9.17766
334	9.17899
336	9.17965
338	9.17933
340	9.17825
342	9.17648
344	9.17521
346	9.17523
348	9.17598
350	9.17665
352	9.17722
354	9.17763
356	9.17851
358	9.17901
360	9.17841
362	9.17695
364	9.17625
366	9.178
368	9.1792
370	9.17956
372	9.17889
374	9.17807
376	9.17729
378	9.1762
380	9.17511
382	9.17516
384	9.17688
386	9.17837
388	9.17944
390	9.17968
392	9.18
394	9.17977
396	9.17921
398	9.17787
400	9.17673
402	9.17744
404	9.17862
406	9.18027
408	9.17953
410	9.17832
412	9.17802
414	9.17707
416	9.17624
418	9.17717
420	9.1788
422	9.17892
424	9.17928
426	9.18119
428	9.18269
430	9.18237
432	9.18283
434	9.18242
436	9.18286
438	9.18212
440	9.17991
442	9.17951
444	9.1805
446	9.18237
448	9.18283
450	9.18127
452	9.18065
454	9.17976
456	9.17876
458	9.17824
460	9.17726
462	9.17602
464	9.17566
466	9.17703
468	9.17901
470	9.17901
472	9.17931
474	9.18141
476	9.18254
478	9.18214
480	9.18133
482	9.17964
484	9.17928
486	9.17913
488	9.17975
490	9.18072
492	9.18122
494	9.18059
496	9.18109
498	9.18064
500	9.18039
502	9.18141
504	9.18256
506	9.18428
508	9.18584
510	9.18723
512	9.18756
514	9.18741
516	9.18688
518	9.18612
520	9.18524
522	9.18407
524	9.18212
526	9.18243
528	9.18419
530	9.18617
532	9.18751
534	9.18792
536	9.18645
538	9.18427
540	9.18364
542	9.18225
544	9.18307
546	9.18407
548	9.18501
550	9.18498
552	9.18474
554	9.18511
556	9.18631
558	9.18674
560	9.18641
562	9.18698
564	9.18865
566	9.18915
568	9.18944
570	9.18992
572	9.19122
574	9.19096
576	9.19052
578	9.19043
580	9.19007
582	9.18951
584	9.18881
586	9.18831
588	9.18832
590	9.1882
592	9.18762
594	9.18741
596	9.18706
598	9.1866
600	9.18595
602	9.18625
604	9.18698
606	9.18797
608	9.18882
610	9.18956
612	9.19091
614	9.19114
616	9.19079
618	9.18982
620	9.18844
622	9.18916
624	9.19031
626	9.19002
628	9.18755
630	9.18733
632	9.18746
634	9.18775
636	9.18797
638	9.18866
640	9.18961
642	9.18956
644	9.18907
646	9.1897
648	9.19107
650	9.19119
652	9.19104
654	9.19045
656	9.19036
658	9.19035
660	9.1919
662	9.1936
664	9.19361
666	9.19324
668	9.19443
670	9.195
672	9.19524
674	9.19583
676	9.19628
678	9.19713
680	9.19684
682	9.19635
684	9.19506
686	9.19274
688	9.19273
690	9.19324
692	9.19307
694	9.19397
696	9.19398
698	9.19308
700	9.19298
702	9.1935
704	9.19377
706	9.19319
708	9.19169
710	9.19083
712	9.19068
714	9.19135
716	9.19274
718	9.19457
720	9.19662
722	9.19885
724	9.19992
726	9.19976
728	9.19989
730	9.19994
732	9.19886
734	9.19772
736	9.19634
738	9.19622
740	9.19759
742	9.20022
