          DH  INJV           Xt           Mt          XMt          NDH
    -0.06870   0.2      0.00000      0.00000      0.00000      0.00000
    -0.30557   3.0      0.00000      0.00000      0.00000      0.00000
    -0.31915   3.0      0.00000      0.00000      0.00000      0.00000
    -0.25288   3.0      0.00000      0.00000      0.00000      0.00000
    -0.22880   3.0      0.00000      0.00000      0.00000      0.00000
    -0.19807   3.0      0.00000      0.00000      0.00000      0.00000
    -0.25216   3.0      0.00000      0.00000      0.00000      0.00000
    -0.22686   3.0      0.00000      0.00000      0.00000      0.00000
    -0.24586   3.0      0.00000      0.00000      0.00000      0.00000
    -0.24330   3.0      0.00000      0.00000      0.00000      0.00000
    -0.17275   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
