          DH  INJV           Xt           Mt          XMt          NDH
  1517.57764   0.2      0.00000      0.00000      0.00000      0.00000
  1350.37490   2.0      0.00000      0.00000      0.00000      0.00000
  1154.37468   2.0      0.00000      0.00000      0.00000      0.00000
  1078.52081   2.0      0.00000      0.00000      0.00000      0.00000
   884.39760   2.0      0.00000      0.00000      0.00000      0.00000
   686.51557   2.0      0.00000      0.00000      0.00000      0.00000
   523.23380   2.0      0.00000      0.00000      0.00000      0.00000
   384.66774   2.0      0.00000      0.00000      0.00000      0.00000
   267.07602   2.0      0.00000      0.00000      0.00000      0.00000
   167.27873   2.0      0.00000      0.00000      0.00000      0.00000
    82.59906   2.0      0.00000      0.00000      0.00000      0.00000
    10.72064   2.0      0.00000      0.00000      0.00000      0.00000
   -50.70028   2.0      0.00000      0.00000      0.00000      0.00000
  -102.31155   2.0      0.00000      0.00000      0.00000      0.00000
  -146.20984   2.0      0.00000      0.00000      0.00000      0.00000
  -183.45603   2.0      0.00000      0.00000      0.00000      0.00000
  -215.07402   2.0      0.00000      0.00000      0.00000      0.00000
  -241.91032   2.0      0.00000      0.00000      0.00000      0.00000
  -264.69435   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
