          DH  INJV           Xt           Mt          XMt          NDH
    -0.13221   0.2      0.00000      0.00000      0.00000      0.00000
    -3.73977   3.0      0.00000      0.00000      0.00000      0.00000
    -3.59940   3.0      0.00000      0.00000      0.00000      0.00000
    -4.22481   3.0      0.00000      0.00000      0.00000      0.00000
    -4.06099   3.0      0.00000      0.00000      0.00000      0.00000
    -3.85249   3.0      0.00000      0.00000      0.00000      0.00000
    -3.34107   3.0      0.00000      0.00000      0.00000      0.00000
    -2.98959   3.0      0.00000      0.00000      0.00000      0.00000
    -3.08315   3.0      0.00000      0.00000      0.00000      0.00000
    -3.33836   3.0      0.00000      0.00000      0.00000      0.00000
    -2.98249   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
