          DH  INJV           Xt           Mt          XMt          NDH
    -0.05333   0.2      0.00000      0.00000      0.00000      0.00000
    -0.82119   3.0      0.00000      0.00000      0.00000      0.00000
    -0.48438   3.0      0.00000      0.00000      0.00000      0.00000
    -0.44454   3.0      0.00000      0.00000      0.00000      0.00000
    -0.61916   3.0      0.00000      0.00000      0.00000      0.00000
    -0.45192   3.0      0.00000      0.00000      0.00000      0.00000
    -0.45962   3.0      0.00000      0.00000      0.00000      0.00000
    -0.52141   3.0      0.00000      0.00000      0.00000      0.00000
    -0.27947   3.0      0.00000      0.00000      0.00000      0.00000
    -0.21089   3.0      0.00000      0.00000      0.00000      0.00000
    -0.25618   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
