          DH  INJV           Xt           Mt          XMt          NDH
     0.00429   0.2      0.00000      0.00000      0.00000      0.00000
    -0.58598   3.0      0.00000      0.00000      0.00000      0.00000
    -0.57622   3.0      0.00000      0.00000      0.00000      0.00000
    -0.55179   3.0      0.00000      0.00000      0.00000      0.00000
    -0.58974   3.0      0.00000      0.00000      0.00000      0.00000
    -0.56226   3.0      0.00000      0.00000      0.00000      0.00000
    -0.59297   3.0      0.00000      0.00000      0.00000      0.00000
    -0.53372   3.0      0.00000      0.00000      0.00000      0.00000
    -0.39671   3.0      0.00000      0.00000      0.00000      0.00000
    -0.39633   3.0      0.00000      0.00000      0.00000      0.00000
    -0.43337   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
