time	cp
2	0.12877
4	0.12302
6	0.11748
8	0.11176
10	0.10544
12	0.10038
14	0.09433
16	0.08825
18	0.08325
20	0.07884
22	0.07296
24	0.06759
26	0.06201
28	0.05636
30	0.05079
32	0.04607
34	0.04105
36	0.03566
38	0.03087
40	0.02476
42	0.01994
44	0.01459
46	0.00978
48	0.00463
50	-2.84939E-4
52	-6.86349E-4
54	-0.00119
56	-0.00184
58	-0.00155
60	-1.56986E-4
62	2.13604E-4
64	-4.80507E-6
66	4.53786E-4
68	7.90376E-4
70	0.00108
72	0.00128
74	0.00194
76	0.00235
78	0.00218
80	0.00132
82	4.9851E-4
84	-1.16899E-4
86	-2.99308E-4
88	-0.00127
90	-3.76127E-4
92	5.17464E-4
94	-9.79946E-4
96	-0.00154
98	-8.21765E-4
100	-5.81174E-4
102	-0.00186
104	-0.00199
106	-6.56402E-4
108	-4.25812E-4
110	-4.62221E-4
112	2.0137E-4
114	-2.1304E-4
116	-0.00148
118	-0.00101
120	6.27321E-5
122	3.2276E-7
124	-6.49087E-4
126	-0.00289
128	-1.06905E-4
130	0.01178
132	0.02949
134	0.04891
136	0.06467
138	0.07126
140	0.07191
142	0.06789
144	0.06263
146	0.05912
148	0.05254
150	0.04523
152	0.04054
154	0.03697
156	0.03306
158	0.02999
160	0.02665
162	0.02293
164	0.01987
166	0.01612
168	0.01491
170	0.01347
172	0.01206
174	0.01048
176	0.00847
178	0.00809
180	0.00705
182	0.00723
184	0.00734
186	0.00783
188	0.00669
190	0.00575
192	0.00662
194	0.00641
196	0.00465
198	0.00359
200	0.00406
202	0.00352
204	0.00344
206	0.00323
208	0.0022
210	0.00224
212	0.00295
214	0.00322
216	0.00241
218	0.00349
220	0.0036
222	0.00287
224	0.00265
226	0.00209
228	0.00246
230	0.00248
232	0.0016
234	9.77496E-4
236	6.91514E-4
238	2.94532E-4
240	5.9755E-4
242	7.56829E-4
244	1.33405E-4
246	0.00121
248	0.00229
250	0.0032
252	0.00242
254	0.00157
256	6.06859E-4
258	-1.38565E-4
260	-3.23989E-4
262	3.11586E-4
264	4.09162E-4
266	6.65738E-4
268	-1.62686E-4
270	-4.66111E-4
272	6.89465E-4
274	7.43041E-4
276	0.00211
278	0.00168
280	6.08768E-4
282	2.68344E-4
284	3.21919E-4
286	7.92495E-4
288	8.91071E-4
290	9.23314E-4
292	3.14127E-4
294	1.46939E-4
296	0.00145
298	0.00171
