DH	INJV	Xt	Mt	XMt	NDH
2.03927	4	0	0.0354	0.21762	184.85055
4.72614	8	0.00768	0.0353	0.65469	214.2012
4.51158	8	0.02298	0.03511	1.09418	204.4768
4.5216	8	0.0382	0.03491	1.5361	204.93131
4.60883	8	0.05333	0.03472	1.98044	208.88451
4.76097	8	0.06837	0.03452	2.42721	215.7801
4.23338	8	0.08333	0.03433	2.8764	191.86805
4.67439	8	0.0982	0.03414	3.32801	211.85576
4.17512	8	0.11298	0.03395	3.78205	189.22763
4.34737	8	0.12768	0.03376	4.23852	197.03466
4.14908	8	0.1423	0.03357	4.69741	188.04764
4.04108	8	0.15682	0.03339	5.15872	183.15278
4.36659	8	0.17127	0.0332	5.62246	197.90571
3.99914	8	0.18562	0.03301	6.08863	181.252
3.83769	8	0.19989	0.03283	6.55722	173.9344
3.93884	8	0.21408	0.03265	7.02823	178.51864
3.84958	8	0.22818	0.03247	7.50167	174.47345
3.95927	8	0.24219	0.03228	7.97753	179.44458
3.74357	8	0.25612	0.0321	8.45582	169.66859
3.65553	8	0.26996	0.03193	8.93653	165.67855
3.46451	8	0.28371	0.03175	9.41967	157.02082
3.56198	8	0.29738	0.03157	9.90523	161.43876
3.6921	8	0.31097	0.03139	10.39322	167.33605
3.43814	8	0.32446	0.03122	10.88363	155.82597
3.41005	8	0.33788	0.03104	11.37647	154.55255
3.38526	8	0.3512	0.03087	11.87173	153.42929
3.38288	8	0.36444	0.0307	12.36942	153.32132
3.2984	8	0.3776	0.03053	12.86953	149.49234
3.29587	8	0.39067	0.03036	13.37207	149.37778
3.132	8	0.40365	0.03019	13.87703	141.95058
3.2637	8	0.41655	0.03002	14.38441	147.91963
	--	0.42936	0.02985	--	
