time	cp
2	0.62768
4	0.6092
6	0.59114
8	0.57408
10	0.55579
12	0.53714
14	0.51887
16	0.50021
18	0.48282
20	0.46414
22	0.44564
24	0.42786
26	0.41004
28	0.3917
30	0.37452
32	0.35759
34	0.34064
36	0.3224
38	0.3034
40	0.28505
42	0.26671
44	0.24845
46	0.2302
48	0.21211
50	0.19422
52	0.17636
54	0.15717
56	0.13986
58	0.12338
60	0.10504
62	0.08787
64	0.07022
66	0.05161
68	0.03421
70	0.01607
72	8.98616E-4
74	-3.6092E-4
76	-0.00103
78	-0.00155
80	-3.02527E-4
82	-5.90633E-5
84	2.90401E-4
86	-4.5135E-5
88	-2.70671E-4
90	3.67793E-4
92	0.00156
94	0.00198
96	0.00204
98	0.00214
100	0.00148
102	0.00165
104	0.00212
106	0.00134
108	-8.7603E-4
110	-3.46565E-4
112	-0.00101
114	-7.93637E-4
116	-6.72173E-4
118	-8.40709E-4
120	1.23755E-4
122	-5.87807E-5
124	7.20683E-4
126	0.0146
128	0.07834
130	0.18368
132	0.30888
134	0.4373
136	0.56302
138	0.68101
140	0.78948
142	0.88629
144	0.97276
146	1.04713
148	1.11292
150	1.16859
152	1.21581
154	1.22248
156	1.16872
158	1.07776
160	0.97406
162	0.86985
164	0.77094
166	0.67932
168	0.59527
170	0.5198
172	0.45349
174	0.39552
176	0.34574
178	0.30254
180	0.26513
182	0.23302
184	0.20567
186	0.18323
188	0.16362
190	0.14634
192	0.13149
194	0.11879
196	0.10866
198	0.09892
200	0.08983
202	0.08239
204	0.07514
206	0.0691
208	0.06388
210	0.05853
212	0.05246
214	0.0491
216	0.04576
218	0.04184
220	0.03866
222	0.03469
224	0.03134
226	0.02846
228	0.02592
230	0.02436
232	0.02298
234	0.0221
236	0.01983
238	0.01764
240	0.01625
242	0.01505
244	0.01371
246	0.01278
248	0.0115
250	0.00987
252	0.00893
254	0.00697
256	0.00687
258	0.00654
260	0.00494
262	0.00261
264	0.00262
266	0.0028
268	0.00207
270	0.00199
272	0.00242
274	0.00207
276	0.00218
278	0.00109
280	1.89382E-4
282	8.21261E-5
284	8.48489E-4
286	0.00135
288	0.00126
290	0.0011
292	0.00107
294	0.00173
296	0.00157
298	0.00104
300	0.00129
302	0.00122
304	7.53112E-4
306	4.58475E-4
308	2.68371E-5
310	-2.638E-4
312	-8.38438E-4
314	-8.44076E-4
316	-0.00132
318	-3.49351E-4
320	1.00011E-4
322	1.18374E-4
324	2.32736E-4
326	3.60986E-5
328	-2.86539E-4
330	9.67823E-4
332	0.00143
334	0.00167
336	0.00156
338	8.04273E-4
340	5.41635E-4
342	-6.42002E-4
344	-0.00157
346	-0.00119
348	6.47085E-4
350	-3.48553E-4
352	-2.83221E-4
354	3.18704E-4
356	6.38629E-4
358	8.34555E-4
360	2.7548E-4
362	-2.76595E-4
364	-3.43669E-4
366	1.2256E-5
368	-2.95819E-4
370	0.00114
372	0.00127
374	5.92957E-4
376	9.97883E-4
378	0.00104
380	6.78733E-4
382	1.00659E-4
384	1.48584E-4
386	-4.84908E-5
388	-0.0013
390	-3.9564E-4
392	8.27285E-4
394	0.00143
396	0.00141
398	0.00164
400	5.35986E-4
402	-4.54088E-4
404	1.74837E-4
406	1.84762E-4
408	3.60688E-4
410	-6.57387E-4
412	-7.43462E-4
414	7.66464E-4
416	3.85389E-4
418	7.03314E-4
420	0.00157
422	0.00142
424	6.71E-4
426	6.27381E-4
428	5.84761E-4
430	8.70141E-4
432	-2.04781E-5
434	-8.03098E-4
436	-0.00102
438	1.24663E-4
440	-1.28957E-4
442	1.54237E-5
444	6.37804E-4
446	-3.50816E-4
448	3.25648E-5
450	0.00153
452	8.47326E-4
454	8.19706E-4
456	4.42086E-4
458	4.87467E-4
460	0.00121
462	0.00123
464	9.18608E-4
466	0.00131
468	0.00121
470	9.05749E-4
472	1.87129E-4
474	6.0551E-4
476	8.5789E-4
478	0.00124
480	6.89651E-4
482	-1.59969E-4
484	9.74114E-5
486	-1.42082E-5
488	5.75172E-4
490	-5.44899E-5
492	4.28636E-4
494	2.76183E-6
496	1.85888E-4
498	3.48014E-4
500	7.24139E-4
502	6.82653E-5
504	2.32391E-4
506	4.90517E-4
508	-9.23571E-5
510	0.00123
512	4.02895E-4
514	1.80205E-5
516	4.48146E-4
518	8.23272E-4
520	-2.37602E-4
522	-0.00104
524	-6.5135E-4
526	1.92776E-4
528	-4.13098E-4
530	5.02028E-4
532	-2.78466E-5
534	3.80279E-4
536	6.48405E-4
538	0.00103
540	8.35657E-4
542	0.00107
544	5.59086E-5
546	-0.0011
548	-0.00135
550	-5.13714E-4
552	-2.39588E-4
554	2.30538E-4
556	6.88664E-4
558	2.7179E-4
560	-1.97339E-4
562	4.06023E-4
564	0.00101
566	8.70748E-4
568	4.06111E-4
570	1.32473E-4
572	4.98835E-4
574	4.67198E-4
576	8.8856E-4
578	-1.78077E-4
580	-4.93715E-4
582	8.16647E-4
584	0.0016
586	9.62372E-4
588	1.16734E-4
590	-3.59903E-4
592	-1.06541E-4
594	4.17822E-4
596	-5.47816E-4
598	-0.00126
600	-0.00196
602	-0.0018
604	-0.00206
606	-0.00207
608	-0.00174
610	-5.71279E-4
612	-0.00106
614	-0.00145
616	-0.00156
618	-0.00116
620	-6.62467E-4
622	-6.13105E-4
624	-1.87743E-4
626	-2.6138E-4
628	5.64982E-4
630	3.74558E-4
632	-2.91652E-4
634	-3.56863E-4
636	1.39266E-5
638	3.73716E-4
640	4.01505E-4
642	4.63295E-4
644	1.55084E-4
646	-5.30126E-4
648	5.36634E-5
650	6.14529E-5
652	1.78242E-4
654	-1.29682E-5
656	-9.41787E-5
658	-2.86389E-4
660	8.74002E-5
662	-3.3181E-4
664	-3.54021E-4
666	-0.00123
668	-0.00217
670	-0.00178
672	-9.09863E-4
674	-4.42073E-4
676	-5.60284E-4
678	-5.36495E-4
680	-4.5705E-5
682	5.83084E-4
684	4.27874E-4
686	-1.77337E-4
688	1.31453E-4
690	5.06242E-4
692	-2.32968E-4
694	2.91821E-4
696	5.62611E-4
698	4.54002E-5
700	4.81754E-4
702	-2.0961E-4
704	-9.12975E-4
706	-4.89339E-4
708	-2.05703E-4
710	-5.78067E-4
712	-9.11431E-4
714	-9.51796E-4
716	-0.001
718	-7.44524E-4
720	-6.74888E-4
722	-0.00135
724	0.00161
726	0.03901
728	0.12985
730	0.25116
732	0.38209
734	0.51039
736	0.63083
738	0.74085
740	0.83925
742	0.92738
744	1.00397
746	1.07222
748	1.13188
750	1.18293
752	1.22494
754	1.23382
756	1.18244
758	1.09429
760	0.9911
762	0.88551
764	0.78427
766	0.69005
768	0.6053
770	0.52932
772	0.46212
774	0.40459
776	0.35328
778	0.30898
780	0.27121
782	0.23833
784	0.21072
786	0.18776
788	0.16865
790	0.15005
792	0.13328
794	0.11997
796	0.10854
798	0.09839
800	0.08943
802	0.08309
804	0.07701
806	0.07054
808	0.06516
810	0.05974
812	0.05544
814	0.05054
816	0.04594
818	0.04102
820	0.03745
822	0.03438
824	0.03075
826	0.02802
828	0.02647
830	0.02395
832	0.02176
834	0.02051
836	0.01967
838	0.01831
840	0.01728
842	0.01647
844	0.01624
846	0.0152
848	0.01403
850	0.01305
852	0.01163
854	0.01235
856	0.01195
858	0.01015
860	0.00884
862	0.00874
864	0.00849
866	0.00867
868	0.00738
870	0.00699
872	0.00536
874	0.00415
876	0.00368
878	0.00383
880	0.00366
882	0.00409
884	0.00414
886	0.00299
888	0.00231
890	0.00392
892	0.00225
894	8.5475E-4
896	8.56435E-4
898	6.0112E-4
900	-2.37195E-4
902	-5.9751E-4
904	-5.60825E-4
906	6.88597E-5
908	1.81452E-4
910	-1.58417E-4
912	0.00115
914	0.00129
916	3.02977E-4
918	4.41079E-5
920	2.27239E-4
922	-0.00149
924	-0.00183
926	-0.00103
928	-0.00116
930	-0.00161
932	-0.00165
934	-9.10843E-4
936	-2.55712E-4
938	4.42419E-4
940	7.8455E-4
942	-1.03319E-4
944	1.80812E-4
946	4.85944E-4
948	0.00158
950	0.00217
952	0.00202
954	4.67468E-4
956	9.09599E-4
958	0.00198
960	0.00125
962	1.83993E-4
964	5.11237E-5
966	-4.43745E-4
968	2.56386E-4
970	0.00101
972	7.07648E-4
974	4.35779E-4
976	4.9391E-4
978	1.22282E-4
980	7.61357E-5
982	-6.10109E-5
984	6.93842E-4
986	-4.59304E-4
988	-0.00134
990	-0.00153
992	-0.00127
994	-0.00131
996	-0.00108
998	-5.30184E-4
1000	-0.00163
1002	-0.00179
1004	-5.01624E-4
1006	9.0123E-4
1008	0.00147
1010	0.00111
1012	3.479E-5
1014	-3.33566E-5
1016	6.44497E-4
1018	1.9435E-4
1020	-6.76796E-4
1022	-3.00943E-4
1024	2.9491E-4
1026	6.68764E-4
1028	4.40617E-4
1030	8.12471E-4
1032	9.19324E-4
1034	9.00177E-4
1036	4.96031E-4
1038	-8.33116E-4
1040	-6.99262E-4
1042	5.23591E-4
1044	8.22444E-4
1046	1.93298E-4
1048	-6.60849E-4
1050	-4.28996E-4
1052	-2.48142E-4
