DH	INJV	Xt	Mt	XMt	NDH
12.05261	4	0	0.1418	0.21732	273.12844
26.98104	8	0.03073	0.14141	0.65377	305.71337
28.76675	8	0.09193	0.14062	1.09264	325.94667
29.51009	8	0.15279	0.13984	1.53393	334.36924
27.9296	8	0.21331	0.13906	1.97765	316.46115
28.43229	8	0.27348	0.13828	2.42378	322.15701
28.92861	8	0.33331	0.13751	2.87234	327.78067
29.45321	8	0.39279	0.13675	3.32332	333.72472
29.79822	8	0.45193	0.13599	3.77672	337.6339
29.95003	8	0.51073	0.13523	4.23254	339.35399
29.65651	8	0.56919	0.13448	4.69078	336.0283
29.22501	8	0.6273	0.13373	5.15145	331.13904
28.89903	8	0.68507	0.13299	5.61453	327.44546
29.32083	8	0.74249	0.13224	6.08004	332.2248
28.49804	8	0.79957	0.13151	6.54797	322.90198
28.1571	8	0.85631	0.13078	7.01832	319.03889
28.32327	8	0.91271	0.13005	7.49109	320.92174
27.46342	8	0.96876	0.12932	7.96628	311.17907
27.52221	8	1.02447	0.1286	8.44389	311.84523
26.97978	8	1.07983	0.12788	8.92393	305.69905
26.99333	8	1.13485	0.12717	9.40639	305.8526
26.34269	8	1.18953	0.12646	9.89126	298.48049
26.05184	8	1.24387	0.12575	10.37856	295.18487
25.59477	8	1.29786	0.12505	10.86828	290.00595
25.59433	8	1.35151	0.12435	11.36042	290.00107
25.87029	8	1.40481	0.12366	11.85499	293.12785
24.91469	8	1.45777	0.12297	12.35197	282.30027
25.0977	8	1.51039	0.12228	12.85138	284.37383
24.84362	8	1.56267	0.1216	13.35321	281.49494
24.01785	8	1.6146	0.12091	13.85745	272.13841
24.02699	8	1.66619	0.12024	14.36412	272.24203
	--	1.71743	0.11956	--	
