time	cp
2	-6.91986E-4
4	-2.34873E-4
6	-2.3876E-4
8	-6.58647E-4
10	3.87465E-4
12	-1.45422E-4
14	-8.74309E-4
16	-0.00175
18	-4.70083E-4
20	-0.00233
22	-0.00436
24	-0.00344
26	-0.00333
28	-0.0038
30	-0.00341
32	-0.00181
34	-3.3818E-4
36	-4.39067E-4
38	-0.00106
40	-0.00115
42	-3.89728E-4
44	1.31385E-4
46	-0.00122
48	-0.00222
50	-0.00198
52	-0.002
54	-0.00302
56	-0.00308
58	-0.00321
60	-0.00198
62	-7.90599E-4
64	-0.00255
66	-0.00523
68	-0.00452
70	-0.00432
72	-0.00376
74	-0.00353
76	-0.00432
78	-0.00381
80	-0.00393
82	-0.00408
84	-0.00441
86	-0.00394
88	-0.00267
90	-0.00197
92	-9.99905E-4
94	-0.00141
96	-0.00188
98	-0.00352
100	-0.00271
102	-9.23405E-5
104	-4.44228E-4
106	-0.00164
108	-0.00104
110	5.30111E-4
112	-5.48776E-4
114	3.48337E-4
116	-9.2055E-4
118	-0.00188
120	-0.00181
122	-9.52113E-5
124	7.04902E-4
126	-0.00187
128	-0.00722
130	-0.0149
132	-0.02289
134	-0.03236
136	-0.04175
138	-0.0501
140	-0.05601
142	-0.06261
144	-0.06867
146	-0.0747
148	-0.07976
150	-0.08257
152	-0.08471
154	-0.08489
156	-0.08619
158	-0.0878
160	-0.09059
162	-0.0908
164	-0.09066
166	-0.08912
168	-0.08707
170	-0.08355
172	-0.08101
174	-0.07927
176	-0.07671
178	-0.07526
180	-0.07465
182	-0.07253
184	-0.06955
186	-0.06852
188	-0.06654
190	-0.06585
192	-0.06308
194	-0.06391
196	-0.06352
198	-0.06066
200	-0.05882
202	-0.05729
204	-0.05568
206	-0.05599
208	-0.05621
210	-0.05516
212	-0.05408
214	-0.05305
216	-0.05281
218	-0.05284
220	-0.05215
222	-0.0512
224	-0.05066
226	-0.04892
228	-0.04697
230	-0.04586
232	-0.04553
234	-0.04471
236	-0.04382
238	-0.0431
240	-0.04146
242	-0.04054
244	-0.04071
246	-0.04129
248	-0.03922
250	-0.03821
252	-0.03845
254	-0.03933
256	-0.03933
258	-0.03848
260	-0.03748
262	-0.03694
264	-0.03485
266	-0.03486
268	-0.0356
270	-0.03474
272	-0.03537
274	-0.03399
276	-0.03338
278	-0.03237
280	-0.0316
282	-0.03114
284	-0.03145
286	-0.03147
288	-0.03023
290	-0.02864
292	-0.02914
294	-0.0285
296	-0.02839
298	-0.02844
300	-0.02888
302	-0.02829
304	-0.02685
306	-0.02601
308	-0.0269
310	-0.0272
312	-0.02754
314	-0.02917
316	-0.03084
318	-0.02975
320	-0.02686
322	-0.02563
324	-0.0254
326	-0.02516
328	-0.02647
330	-0.02555
332	-0.02485
334	-0.02495
336	-0.02363
338	-0.02266
340	-0.02215
342	-0.02108
344	-0.02039
346	-0.02014
348	-0.022
350	-0.02307
352	-0.02276
354	-0.02127
356	-0.02084
358	-0.02339
360	-0.02138
362	-0.02005
364	-0.02022
366	-0.01992
368	-0.01958
370	-0.01997
372	-0.01913
374	-0.01861
376	-0.01709
378	-0.01752
380	-0.0187
382	-0.01872
384	-0.01918
386	-0.01889
388	-0.01813
390	-0.01679
392	-0.01586
394	-0.0159
396	-0.01565
398	-0.01625
400	-0.01741
402	-0.01804
404	-0.01741
406	-0.01803
408	-0.01742
410	-0.01771
412	-0.01749
414	-0.01602
416	-0.01634
418	-0.01809
420	-0.01817
422	-0.01715
424	-0.01738
426	-0.01789
428	-0.0164
430	-0.01471
432	-0.01458
434	-0.01416
436	-0.01479
438	-0.014
440	-0.01372
442	-0.01382
444	-0.01329
446	-0.01412
448	-0.01549
450	-0.01535
452	-0.01555
454	-0.01455
456	-0.01348
458	-0.01297
460	-0.01177
462	-0.01337
464	-0.012
466	-0.01227
468	-0.01231
470	-0.01258
472	-0.01196
474	-0.01034
476	-0.01052
478	-0.01282
480	-0.01383
482	-0.01415
484	-0.01403
