DH	INJV	Xt	Mt	XMt	NDH
-146.13902	12	0	0.0194	2.38929	-2207.8049
-121.39582	12	0.04597	0.01924	4.79848	-1833.99538
-94.7782	12	0.09155	0.01908	7.22759	-1431.86783
-75.51433	12	0.13674	0.01892	9.6766	-1140.83774
-59.4027	12	0.18155	0.01876	12.14553	-897.43017
-48.5682	12	0.22597	0.0186	14.63437	-733.74726
-39.63378	12	0.27	0.01845	17.14312	-598.76998
-35.44368	12	0.31365	0.0183	19.67178	-535.46774
-31.34827	12	0.35691	0.01814	22.22035	-473.59604
-27.57531	12	0.39979	0.01799	24.78883	-416.5958
-25.04657	12	0.44228	0.01784	27.37722	-378.39271
-25.34614	12	0.48438	0.01769	29.98553	-382.91846
-24.5834	12	0.5261	0.01755	32.61374	-371.39538
-21.62269	12	0.56743	0.0174	35.26186	-326.66616
-22.22338	12	0.60837	0.01725	37.9299	-335.7412
-19.1668	12	0.64893	0.01711	40.61785	-289.56372
-20.82222	12	0.6891	0.01697	43.3257	-314.57308
-19.68167	12	0.72889	0.01682	46.05347	-297.34214
-19.29001	12	0.76829	0.01668	48.80115	-291.42513
-16.35215	12	0.8073	0.01654	51.56874	-247.04114
	--	0.84593	0.0164	--	
