  -7.723  -10.813
  -7.788  -10.968
  -7.824  -10.968
  -7.824  -10.835
  -7.768  -10.700
  -7.768  -10.700
  -7.768  -10.510
  -7.708  -10.792
  -7.708  -10.646
  -7.665  -10.474
  -7.693  -10.474
  -7.693  -10.739
  -7.708  -10.739
  -7.632  -10.739
  -7.626  -10.739
  -7.758  -10.739
  -7.546  -10.739
  -7.602  -10.686
  -7.667  -10.686
  -7.642  -10.686
  -7.642  -10.817
  -7.642  -10.817
  -7.575  -10.746
  -7.469  -10.746
  -7.637  -11.010
  -7.637  -11.010
  -7.527  -11.019
  -7.527  -10.949
  -7.527  -11.109
  -7.527  -11.109
  -7.527  -11.016
  -7.711  -11.229
  -7.711  -10.946
  -7.659  -10.935
  -7.659  -10.850
  -7.659  -10.898
  -7.659  -10.898
  -7.659  -10.898
  -7.659  -10.804
  -7.569  -10.804
  -7.505  -10.804
  -7.391  -10.811
  -7.306  -10.779
  -7.606  -10.730
  -7.606  -10.715
  -7.508  -10.623
  -7.435  -10.661
  -7.435  -10.661
  -7.546  -10.816
  -7.546  -10.816
  -7.546  -10.689
  -7.514  -10.662
  -7.514  -10.866
  -7.514  -10.866
  -7.533  -10.866
  -7.533  -10.866
  -7.737  -11.262
  -7.745  -10.974
  -7.747  -10.974
  -7.594  -10.974
  -7.425  -10.918
  -7.484  -10.742
  -7.484  -10.934
  -7.484  -11.251
  -7.484  -11.251
  -7.484  -11.329
  -7.639  -11.329
  -8.185  -11.216
  -8.080  -11.362
  -8.083  -11.263
  -8.148  -11.350
  -8.148  -11.369
  -8.166  -11.141
  -8.249  -11.141
  -8.098  -11.162
  -8.098  -11.162
  -8.194  -11.034
  -8.194  -10.902
  -8.194  -10.775
  -8.108  -10.715
  -8.019  -10.642
  -7.953  -10.642
  -7.953  -10.642
  -7.923  -10.611
  -7.923  -10.561
  -8.055  -10.513
  -8.055  -10.713
  -8.055  -10.713
  -8.077  -10.618
  -8.149  -10.618
  -8.014  -10.604
  -8.014  -10.604
  -8.014  -10.529
  -8.014  -10.529
  -8.014  -10.440
  -8.014  -10.620
  -7.982  -10.620
  -8.180  -10.620
  -8.180  -10.580
  -8.180  -10.580
  -8.180  -10.580
  -8.233  -10.786
  -8.283  -11.037
  -8.226  -11.037
  -8.226  -11.037
  -8.172  -11.146
  -8.172  -11.146
  -8.282  -11.146
  -8.271  -11.253
  -8.271  -11.328
  -8.271  -11.328
  -8.334  -11.412
  -8.206  -11.438
  -8.352  -11.604
  -8.358  -11.604
  -8.316  -11.604
  -8.316  -11.604
  -8.137  -11.463
  -8.137  -11.413
  -8.137  -11.413
  -8.223  -11.593
  -8.128  -11.549
  -8.128  -11.549
  -8.128  -11.549
  -8.128  -11.549
  -8.142  -11.599
  -8.142  -11.599
  -8.142  -11.519
  -8.142  -11.558
  -7.995  -11.443
  -7.995  -11.443
  -7.987  -11.358
  -7.987  -11.515
  -7.961  -11.607
  -7.838  -11.513
  -7.838  -11.513
  -7.780  -11.355
  -7.780  -11.355
  -8.078  -11.355
  -8.078  -11.355
  -7.849  -11.342
  -7.680  -11.342
  -7.680  -11.342
  -7.860  -11.051
  -7.976  -11.080
  -7.956  -11.080
  -7.956  -11.118
  -7.956  -11.250
  -7.970  -11.250
  -7.970  -11.454
  -8.064  -11.454
  -8.014  -11.454
  -8.227  -11.609
  -8.227  -11.609
  -8.303  -11.689
  -8.351  -11.620
  -8.351  -11.620
  -8.351  -11.620
  -8.209  -11.620
  -8.209  -11.620
  -8.341  -11.441
  -8.249  -11.441
  -8.249  -11.511
  -8.249  -11.520
  -8.333  -11.315
  -8.345  -11.315
  -8.345  -11.583
  -8.305  -11.321
  -8.305  -11.321
  -8.399  -11.060
  -8.399  -11.060
  -8.520  -11.060
  -8.571  -11.319
  -8.340  -10.996
  -8.188  -11.036
  -8.196  -11.036
  -8.085  -10.932
  -7.917  -10.957
  -8.021  -10.957
  -7.903  -11.071
  -7.924  -11.071
  -7.924  -11.071
  -8.124  -11.207
  -8.124  -11.331
  -8.124  -11.172
  -8.212  -10.959
  -8.212  -10.899
  -8.132  -10.804
  -8.132  -11.044
  -8.123  -10.874
  -8.242  -11.122
  -8.232  -11.122
  -8.183  -10.922
  -8.096  -10.922
  -8.135  -10.922
  -8.200  -10.777
  -7.987  -10.777
  -8.151  -10.852
  -8.151  -10.813
  -8.151  -10.813
  -8.223  -10.879
  -8.223  -10.879
  -8.223  -10.879
  -8.097  -10.765
  -8.110  -10.765
  -8.110  -10.765
  -8.064  -10.765
  -8.064  -10.765
  -7.956  -10.765
  -7.956  -10.923
  -7.956  -10.696
  -7.870  -10.701
  -7.870  -10.655
  -7.777  -10.577
  -7.891  -11.139
  -7.684  -11.139
  -7.684  -11.423
  -7.830  -11.423
  -7.827  -11.423
  -7.776  -11.699
  -7.968  -11.693
  -8.193  -11.688
  -8.193  -11.688
  -8.167  -11.425
  -8.167  -11.576
  -8.263  -11.516
  -8.263  -11.425
  -8.263  -11.249
  -8.263  -11.249
  -9.014  -11.263
  -9.014  -11.179
  -9.014  -10.987
  -9.014  -11.079
  -9.262  -11.079
  -9.458  -10.984
  -9.458  -10.984
  -9.467  -11.041
  -9.284  -10.998
  -9.417  -10.998
  -9.417  -10.998
  -9.417  -10.874
  -9.298  -10.874
  -9.298  -10.874
  -9.258  -10.786
  -9.258  -10.626
  -9.198  -10.626
  -9.173  -10.791
  -9.344  -10.791
  -9.257  -10.906
  -9.257  -10.906
  -9.316  -10.695
  -9.287  -10.954
  -8.777  -10.954
  -8.994  -10.954
  -8.994  -10.954
  -8.837  -10.954
  -8.696  -10.932
  -8.696  -10.720
  -8.696  -10.720
  -8.696  -10.769
  -8.809  -10.494
  -9.017  -10.494
  -9.017  -10.686
  -9.120  -10.686
  -9.120  -10.845
  -8.987  -10.598
  -8.987  -10.598
  -9.032  -10.764
  -9.032  -10.818
  -9.071  -10.788
  -9.071  -10.819
  -9.283  -10.819
  -9.343  -10.819
  -9.232  -10.819
  -9.232  -10.954
  -9.144  -10.954
  -9.144  -10.954
  -9.144  -10.954
  -9.144  -10.890
  -9.045  -11.015
  -9.045  -11.130
  -8.977  -11.130
  -9.054  -11.094
  -9.054  -11.189
  -9.054  -11.237
  -9.054  -11.237
  -9.290  -11.269
  -9.334  -11.279
  -9.334  -11.279
  -9.334  -11.005
  -9.159  -11.096
  -9.159  -11.096
  -8.928  -11.215
  -8.953  -11.215
  -9.115  -11.499
  -9.115  -11.451
  -9.115  -11.699
  -9.150  -11.699
  -9.103  -11.442
  -9.172  -11.324
  -9.190  -11.324
  -9.130  -11.544
  -9.103  -11.544
  -9.103  -11.544
  -9.103  -11.544
  -9.103  -11.349
  -9.083  -11.572
  -9.217  -11.428
  -9.282  -11.429
  -9.550  -11.429
  -9.339  -11.481
  -9.366  -11.678
  -9.415  -11.619
  -9.415  -11.548
  -9.415  -11.414
  -9.415  -11.435
  -9.336  -11.264
  -9.336  -11.264
  -9.362  -11.477
  -9.362  -11.633
  -9.342  -11.686
  -9.360  -11.630
  -9.360  -11.630
  -9.360  -11.630
  -9.360  -11.146
  -9.114  -11.343
  -9.114  -11.738
  -9.148  -11.455
  -9.148  -11.353
  -9.236  -11.353
  -9.033  -11.493
  -8.868  -11.493
  -8.868  -11.413
  -9.013  -11.429
  -9.003  -11.349
  -8.920  -11.113
  -8.912  -11.145
  -8.937  -11.050
  -8.937  -11.014
  -9.088  -11.014
  -9.195  -11.298
  -9.195  -11.257
  -9.233  -11.270
  -9.320  -11.362
  -9.148  -11.241
  -9.192  -11.176
  -9.459  -11.176
  -9.459  -11.176
  -9.363  -11.176
  -9.282  -11.244
  -9.288  -10.987
  -9.482  -10.987
  -9.482  -11.245
  -9.365  -11.190
  -9.365  -11.161
