DH	INJV	Xt	Mt	XMt	NDH
2.04904	4	0	0.0354	0.21762	185.73615
5.05591	8	0.00768	0.0353	0.65469	229.14737
4.8399	8	0.02298	0.03511	1.09418	219.35715
4.75001	8	0.0382	0.03491	1.5361	215.28336
4.63565	8	0.05333	0.03472	1.98044	210.10009
4.82999	8	0.06837	0.03452	2.42721	218.90835
4.33518	8	0.08333	0.03433	2.8764	196.48201
4.67025	8	0.0982	0.03414	3.32801	211.66828
3.99726	8	0.11298	0.03395	3.78205	181.16675
4.12185	8	0.12768	0.03376	4.23852	186.81325
4.04605	8	0.1423	0.03357	4.69741	183.37811
3.75388	8	0.15682	0.03339	5.15872	170.13583
4.22569	8	0.17127	0.0332	5.62246	191.51969
3.96331	8	0.18562	0.03301	6.08863	179.62785
3.814	8	0.19989	0.03283	6.55722	172.86069
3.90375	8	0.21408	0.03265	7.02823	176.92834
3.81223	8	0.22818	0.03247	7.50167	172.78052
3.8482	8	0.24219	0.03228	7.97753	174.41088
3.76278	8	0.25612	0.0321	8.45582	170.53931
3.6075	8	0.26996	0.03193	8.93653	163.50183
3.37606	8	0.28371	0.03175	9.41967	153.0122
3.50703	8	0.29738	0.03157	9.90523	158.94802
3.69364	8	0.31097	0.03139	10.39322	167.40586
3.53371	8	0.32446	0.03122	10.88363	160.15712
3.43719	8	0.33788	0.03104	11.37647	155.78285
3.31591	8	0.3512	0.03087	11.87173	150.28607
3.44668	8	0.36444	0.0307	12.36942	156.21296
3.40129	8	0.3776	0.03053	12.86953	154.15548
3.30915	8	0.39067	0.03036	13.37207	149.9797
3.14728	8	0.40365	0.03019	13.87703	142.64342
3.1562	8	0.41655	0.03002	14.38441	143.0477
	--	0.42936	0.02985	--	
