DH	INJV	Xt	Mt	XMt	NDH
4.85249	4	0	0.10638	0.21726	146.61855
16.10114	8	0.02305	0.10608	0.65358	243.24908
16.53976	8	0.06895	0.10549	1.09233	249.87556
16.44525	8	0.11459	0.10491	1.5335	248.44762
16.56024	8	0.15998	0.10432	1.97709	250.18487
17.06826	8	0.20511	0.10374	2.4231	257.85992
16.23898	8	0.24998	0.10317	2.87153	245.33143
16.26749	8	0.29459	0.10259	3.32238	245.76214
16.45157	8	0.33895	0.10202	3.77565	248.54312
16.49197	8	0.38305	0.10145	4.23135	249.15357
15.81266	8	0.42689	0.10089	4.68946	238.89086
16.39041	8	0.47047	0.10033	5.14999	247.6192
16.04266	8	0.5138	0.09977	5.61295	242.36561
15.87394	8	0.55687	0.09921	6.07832	239.81662
15.84348	8	0.59968	0.09866	6.54612	239.35647
15.98228	8	0.64223	0.09811	7.01634	241.45332
15.13752	8	0.68453	0.09756	7.48898	228.69103
15.17048	8	0.72657	0.09702	7.96403	229.18899
14.91663	8	0.76835	0.09648	8.44151	225.354
15.2248	8	0.80987	0.09594	8.92141	230.00966
14.05594	8	0.85114	0.0954	9.40373	212.35105
14.15086	8	0.89215	0.09487	9.88847	213.78509
14.26197	8	0.9329	0.09434	10.37564	215.4637
14.16771	8	0.97339	0.09382	10.86522	214.03965
13.70453	8	1.01363	0.09329	11.35722	207.04209
13.25655	8	1.05361	0.09277	11.85164	200.27424
13.1718	8	1.09333	0.09225	12.34849	198.99387
12.85694	8	1.13279	0.09174	12.84775	194.23703
12.34775	8	1.172	0.09122	13.34944	186.5445
12.32485	8	1.21095	0.09071	13.85355	186.19841
12.36845	8	1.24964	0.0902	14.36007	186.85715
	--	1.28807	0.0897	--	
