DH	INJV	Xt	Mt	XMt	NDH
-4.07926	8	0	0.212	0.26389	-50.99074
-3.46437	8	0.05563	0.21082	0.52924	-43.30464
-1.11212	8	0.11095	0.20965	0.79606	-13.90148
0.99774	8	0.16596	0.20848	1.06435	12.47174
2.17536	8	0.22066	0.20732	1.33411	27.192
4.07712	8	0.27505	0.20617	1.60533	50.96401
5.6123	8	0.32913	0.20502	1.87802	70.15381
6.896	8	0.38289	0.20388	2.15219	86.20004
7.84045	8	0.43634	0.20274	2.42782	98.0056
8.34884	8	0.48949	0.20162	2.70491	104.36047
10.3159	8	0.54232	0.20049	2.98348	128.94872
9.95967	8	0.59484	0.19938	3.26351	124.49592
11.20263	8	0.64705	0.19827	3.54501	140.0329
11.45489	8	0.69895	0.19716	3.82798	143.18607
11.43872	8	0.75053	0.19606	4.11242	142.984
11.87573	8	0.80181	0.19497	4.39833	148.44661
12.05003	8	0.85277	0.19389	4.6857	150.62532
11.86371	8	0.90342	0.1928	4.97454	148.29643
12.17911	8	0.95376	0.19173	5.26485	152.23887
11.83997	8	1.0038	0.19066	5.55663	147.99959
12.25236	8	1.05351	0.1896	5.84988	153.15453
11.31455	8	1.10292	0.18854	6.14459	141.43189
12.00968	8	1.15202	0.18748	6.44078	150.12103
12.40227	8	1.2008	0.18644	6.73843	155.02844
12.09838	8	1.24928	0.1854	7.03755	151.22972
12.21157	8	1.29744	0.18436	7.33813	152.64465
12.00194	8	1.34529	0.18333	7.64019	150.02424
12.53527	8	1.39283	0.1823	7.94371	156.69083
12.01629	8	1.44006	0.18128	8.2487	150.20364
11.62359	8	1.48698	0.18027	8.55516	145.29493
	--	1.53359	0.17926	--	
