time	cp
2	0.00336
4	0.00332
6	0.00321
8	0.00368
10	0.00342
12	0.0034
14	0.00324
16	0.00326
18	0.0022
20	0.00199
22	0.00287
24	0.0031
26	0.00247
28	0.00236
30	0.00312
32	0.00391
34	0.00433
36	0.00448
38	0.00313
40	0.00286
42	0.003
44	0.00251
46	0.0024
48	0.00199
50	0.00265
52	0.00244
54	0.00139
56	7.33513E-4
58	7.45492E-4
60	1.80472E-4
62	2.44512E-5
64	3.49431E-4
66	0.00511
68	0.07831
70	0.33291
72	0.7228
74	1.1468
76	1.45624
78	1.53124
80	1.47884
82	1.37988
84	1.26101
86	1.13525
88	1.01139
90	0.89575
92	0.788
94	0.69045
96	0.60334
98	0.52669
100	0.45986
102	0.40068
104	0.35001
106	0.30706
108	0.26936
110	0.23627
112	0.20766
114	0.18452
116	0.16408
118	0.14646
120	0.13214
122	0.11992
124	0.10915
126	0.09922
128	0.09002
130	0.08141
132	0.07502
134	0.06943
136	0.06455
138	0.05939
140	0.05468
142	0.05013
144	0.04606
146	0.04339
148	0.04064
150	0.03774
152	0.03549
154	0.03271
156	0.03064
158	0.02888
160	0.02618
162	0.02428
164	0.0224
166	0.0213
168	0.02082
170	0.01981
172	0.0183
174	0.01708
176	0.01517
178	0.01378
180	0.01318
182	0.0126
184	0.01184
186	0.01118
188	0.01003
190	0.00929
192	0.00789
194	0.00716
196	0.00639
198	0.00659
200	0.00586
202	0.00472
204	0.00462
206	0.00424
208	0.0038
210	0.00317
212	0.00276
214	0.00212
216	0.0014
218	4.23123E-4
220	5.57192E-4
222	5.74261E-4
224	5.8533E-4
226	8.27399E-4
228	2.63467E-4
230	-1.54637E-5
232	4.43605E-4
234	6.55085E-4
236	0.00254
238	0.07272
240	0.35453
242	0.78832
244	1.25438
246	1.71266
248	2.14491
250	2.54378
252	2.90466
254	3.2308
256	3.52276
258	3.78212
260	4.00608
262	4.11663
264	3.97956
266	3.69222
268	3.36062
270	3.02056
272	2.69011
274	2.37917
276	2.09424
278	1.83656
280	1.60568
282	1.40203
284	1.22398
286	1.07
288	0.93611
290	0.81887
292	0.71815
294	0.63223
296	0.55771
298	0.49363
300	0.43807
302	0.3912
304	0.35025
306	0.31371
308	0.28295
310	0.2563
312	0.23315
314	0.2114
316	0.19195
318	0.17416
320	0.15884
322	0.14573
324	0.13237
326	0.12063
328	0.10927
330	0.0998
332	0.09133
334	0.0835
336	0.07554
338	0.06824
340	0.06258
342	0.05771
344	0.05226
346	0.04679
348	0.04209
350	0.03637
352	0.03176
354	0.02944
356	0.02631
358	0.02279
360	0.02026
362	0.0181
364	0.0155
366	0.01283
368	0.00886
370	0.00699
372	0.0058
374	0.00449
376	0.00348
378	0.003
380	0.00243
382	0.00169
384	8.51861E-4
386	-1.61849E-5
388	-0.00107
390	-0.00182
392	-0.002
394	-0.00142
396	-8.22129E-4
398	0.0758
400	0.37495
402	0.82365
404	1.30318
406	1.77195
408	2.21336
410	2.61678
412	2.98131
414	3.30694
416	3.59558
418	3.84961
420	4.06998
422	4.16989
424	4.02376
426	3.7318
428	3.39695
430	3.05494
432	2.7215
434	2.40944
436	2.12179
438	1.86095
440	1.62963
442	1.42422
444	1.24521
446	1.08799
448	0.9515
450	0.83407
452	0.73277
454	0.64579
456	0.56964
458	0.50415
460	0.44714
462	0.39856
464	0.35645
466	0.31901
468	0.28712
470	0.25856
472	0.23331
474	0.21167
476	0.19281
478	0.17612
480	0.16008
482	0.14528
484	0.13177
486	0.11959
488	0.10926
490	0.09918
492	0.09076
494	0.08262
496	0.07472
498	0.06761
500	0.06047
502	0.05509
504	0.05101
506	0.04542
508	0.03985
510	0.03627
512	0.03261
514	0.02927
516	0.02553
518	0.02162
520	0.0184
522	0.01494
524	0.01204
526	0.0099
528	0.00849
530	0.0064
532	0.00413
534	0.00186
536	2.16441E-4
538	-1.51225E-4
540	4.06162E-4
542	-3.67279E-5
544	-0.00211
546	-0.0031
548	-0.00326
550	-0.0031
552	-0.00359
554	-0.00367
556	-0.00208
558	0.07013
560	0.36426
562	0.81028
564	1.291
566	1.75908
568	2.19807
570	2.59938
572	2.96204
574	3.28357
576	3.5691
578	3.81892
580	4.03517
582	4.1396
584	4.00487
586	3.721
588	3.39351
590	3.05512
592	2.72556
594	2.41563
596	2.13054
598	1.87262
600	1.64084
602	1.43635
604	1.25588
606	1.0982
608	0.96146
610	0.84268
612	0.74066
614	0.65341
616	0.5768
618	0.51075
620	0.45404
622	0.4046
624	0.36323
626	0.32676
628	0.29363
630	0.26465
632	0.23933
634	0.21748
636	0.1975
638	0.18053
640	0.16501
642	0.14954
644	0.13548
646	0.1235
648	0.11341
650	0.10385
652	0.09435
654	0.08654
656	0.07977
658	0.07358
660	0.06667
662	0.06067
