          DH  INJV           Xt           Mt          XMt          NDH
    -0.06866   0.2      0.00000      0.00000      0.00000      0.00000
    -0.75289   3.0      0.00000      0.00000      0.00000      0.00000
    -0.67143   3.0      0.00000      0.00000      0.00000      0.00000
    -0.68960   3.0      0.00000      0.00000      0.00000      0.00000
    -0.62014   3.0      0.00000      0.00000      0.00000      0.00000
    -0.65168   3.0      0.00000      0.00000      0.00000      0.00000
    -0.64396   3.0      0.00000      0.00000      0.00000      0.00000
    -0.62690   3.0      0.00000      0.00000      0.00000      0.00000
    -0.56405   3.0      0.00000      0.00000      0.00000      0.00000
    -0.46025   3.0      0.00000      0.00000      0.00000      0.00000
    -0.32574   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
