          DH  INJV           Xt           Mt          XMt          NDH
     0.16444   0.5      0.00000      0.00000      0.00000      0.00000
    -0.12813   0.5      0.00000      0.00000      0.00000      0.00000
    -0.35370   0.5      0.00000      0.00000      0.00000      0.00000
    -0.49229   0.5      0.00000      0.00000      0.00000      0.00000
    -0.65003   0.5      0.00000      0.00000      0.00000      0.00000
    -0.63284   0.5      0.00000      0.00000      0.00000      0.00000
    -0.48847   0.5      0.00000      0.00000      0.00000      0.00000
    -0.41712   0.5      0.00000      0.00000      0.00000      0.00000
    -0.21780   0.5      0.00000      0.00000      0.00000      0.00000
    -0.08540   0.5      0.00000      0.00000      0.00000      0.00000
     0.09629   1.0      0.00000      0.00000      0.00000      0.00000
     0.28784   1.0      0.00000      0.00000      0.00000      0.00000
     0.44192   1.0      0.00000      0.00000      0.00000      0.00000
     0.61370   1.0      0.00000      0.00000      0.00000      0.00000
     0.68311   1.0      0.00000      0.00000      0.00000      0.00000
     0.62702   1.0      0.00000      0.00000      0.00000      0.00000
     0.56606   1.0      0.00000      0.00000      0.00000      0.00000
     0.53753   1.0      0.00000      0.00000      0.00000      0.00000
     0.49453   1.0      0.00000      0.00000      0.00000      0.00000
     0.42942   1.0      0.00000      0.00000      0.00000      0.00000
     0.35610   2.0      0.00000      0.00000      0.00000      0.00000
     0.21683   2.0      0.00000      0.00000      0.00000      0.00000
     0.09287   2.0      0.00000      0.00000      0.00000      0.00000
    -0.02323   2.0      0.00000      0.00000      0.00000      0.00000
    -0.07366   2.0      0.00000      0.00000      0.00000      0.00000
    -0.17035   2.0      0.00000      0.00000      0.00000      0.00000
    -0.31084   2.0      0.00000      0.00000      0.00000      0.00000
    -0.38779   2.0      0.00000      0.00000      0.00000      0.00000
    -0.51666   2.0      0.00000      0.00000      0.00000      0.00000
    -0.60893   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
