          DH  INJV           Xt           Mt          XMt          NDH
    -0.06953   0.2      0.00000      0.00000      0.00000      0.00000
    -0.76505   3.0      0.00000      0.00000      0.00000      0.00000
    -0.54476   3.0      0.00000      0.00000      0.00000      0.00000
    -0.28329   3.0      0.00000      0.00000      0.00000      0.00000
    -0.28975   3.0      0.00000      0.00000      0.00000      0.00000
    -0.34413   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47300   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49992   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49081   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49860   3.0      0.00000      0.00000      0.00000      0.00000
    -0.46782   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
