          DH  INJV           Xt           Mt          XMt          NDH
    -0.36123   0.5      0.00000      0.00000      0.00000      0.00000
    -0.45419   3.0      0.00000      0.00000      0.00000      0.00000
    -0.15056   3.0      0.00000      0.00000      0.00000      0.00000
     0.02176   3.0      0.00000      0.00000      0.00000      0.00000
     0.20326   3.0      0.00000      0.00000      0.00000      0.00000
     0.19804   3.0      0.00000      0.00000      0.00000      0.00000
     0.32097   3.0      0.00000      0.00000      0.00000      0.00000
     0.32092   3.0      0.00000      0.00000      0.00000      0.00000
     0.24489   3.0      0.00000      0.00000      0.00000      0.00000
     0.01097   3.0      0.00000      0.00000      0.00000      0.00000
    -0.31488   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
