          DH  INJV           Xt           Mt          XMt          NDH
    -0.07431   0.2      0.00000      0.00000      0.00000      0.00000
    -0.73839   3.0      0.00000      0.00000      0.00000      0.00000
    -0.51374   3.0      0.00000      0.00000      0.00000      0.00000
    -0.37705   3.0      0.00000      0.00000      0.00000      0.00000
    -0.39702   3.0      0.00000      0.00000      0.00000      0.00000
    -0.50254   3.0      0.00000      0.00000      0.00000      0.00000
    -0.57374   3.0      0.00000      0.00000      0.00000      0.00000
    -0.59639   3.0      0.00000      0.00000      0.00000      0.00000
    -0.72080   3.0      0.00000      0.00000      0.00000      0.00000
    -0.77381   3.0      0.00000      0.00000      0.00000      0.00000
    -0.90498   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
