          DH  INJV           Xt           Mt          XMt          NDH
    -1.71769   3.0      0.00000      0.00000      0.00000      0.00000
    -1.60310   3.0      0.00000      0.00000      0.00000      0.00000
     2.27126   3.0      0.00000      0.00000      0.00000      0.00000
     0.69575   3.0      0.00000      0.00000      0.00000      0.00000
     0.65476   3.0      0.00000      0.00000      0.00000      0.00000
     0.57597   3.0      0.00000      0.00000      0.00000      0.00000
     0.12044   3.0      0.00000      0.00000      0.00000      0.00000
     0.15804   3.0      0.00000      0.00000      0.00000      0.00000
     0.27835   3.0      0.00000      0.00000      0.00000      0.00000
     0.35956   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
