          DH  INJV           Xt           Mt          XMt          NDH
    -0.69547   3.0      0.00000      0.00000      0.00000      0.00000
     0.11990   3.0      0.00000      0.00000      0.00000      0.00000
     0.73573   3.0      0.00000      0.00000      0.00000      0.00000
     0.57013   3.0      0.00000      0.00000      0.00000      0.00000
     0.53818   3.0      0.00000      0.00000      0.00000      0.00000
     0.34508   3.0      0.00000      0.00000      0.00000      0.00000
     0.28985   3.0      0.00000      0.00000      0.00000      0.00000
     0.05838   3.0      0.00000      0.00000      0.00000      0.00000
    -0.36132   3.0      0.00000      0.00000      0.00000      0.00000
    -0.74905   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
