          DH  INJV           Xt           Mt          XMt          NDH
     0.02855   0.5      0.00000      0.00000      0.00000      0.00000
     0.01601   0.5      0.00000      0.00000      0.00000      0.00000
     0.00963   0.5      0.00000      0.00000      0.00000      0.00000
    -0.07363   0.5      0.00000      0.00000      0.00000      0.00000
    -0.05876   0.5      0.00000      0.00000      0.00000      0.00000
    -0.12657   0.5      0.00000      0.00000      0.00000      0.00000
    -0.21858   0.5      0.00000      0.00000      0.00000      0.00000
    -0.10863   0.5      0.00000      0.00000      0.00000      0.00000
    -0.10352   0.5      0.00000      0.00000      0.00000      0.00000
     0.01230   0.5      0.00000      0.00000      0.00000      0.00000
     0.02144   1.0      0.00000      0.00000      0.00000      0.00000
    -0.02412   1.0      0.00000      0.00000      0.00000      0.00000
     0.16512   1.0      0.00000      0.00000      0.00000      0.00000
     0.27250   1.0      0.00000      0.00000      0.00000      0.00000
     0.25170   1.0      0.00000      0.00000      0.00000      0.00000
     0.36358   1.0      0.00000      0.00000      0.00000      0.00000
     0.26525   1.0      0.00000      0.00000      0.00000      0.00000
     0.53010   1.0      0.00000      0.00000      0.00000      0.00000
     0.39247   1.0      0.00000      0.00000      0.00000      0.00000
     0.54007   1.0      0.00000      0.00000      0.00000      0.00000
     0.60090   2.0      0.00000      0.00000      0.00000      0.00000
     0.71931   2.0      0.00000      0.00000      0.00000      0.00000
     0.69707   2.0      0.00000      0.00000      0.00000      0.00000
     0.45650   2.0      0.00000      0.00000      0.00000      0.00000
     0.28422   2.0      0.00000      0.00000      0.00000      0.00000
     0.06019   2.0      0.00000      0.00000      0.00000      0.00000
    -0.22979   2.0      0.00000      0.00000      0.00000      0.00000
    -0.64639   2.0      0.00000      0.00000      0.00000      0.00000
    -1.43953   2.0      0.00000      0.00000      0.00000      0.00000
    -1.82092   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
