          DH  INJV           Xt           Mt          XMt          NDH
     0.00839   0.2      0.00000      0.00000      0.00000      0.00000
    -0.74293   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47119   3.0      0.00000      0.00000      0.00000      0.00000
    -0.27440   3.0      0.00000      0.00000      0.00000      0.00000
    -0.39647   3.0      0.00000      0.00000      0.00000      0.00000
    -0.45122   3.0      0.00000      0.00000      0.00000      0.00000
    -0.42996   3.0      0.00000      0.00000      0.00000      0.00000
    -0.43870   3.0      0.00000      0.00000      0.00000      0.00000
    -0.34389   3.0      0.00000      0.00000      0.00000      0.00000
    -0.26077   3.0      0.00000      0.00000      0.00000      0.00000
    -0.20290   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
