          DH  INJV           Xt           Mt          XMt          NDH
    -0.93921   0.2      0.00000      0.00000      0.00000      0.00000
    -3.08364   3.0      0.00000      0.00000      0.00000      0.00000
    -3.42581   3.0      0.00000      0.00000      0.00000      0.00000
    -3.33740   3.0      0.00000      0.00000      0.00000      0.00000
    -2.94723   3.0      0.00000      0.00000      0.00000      0.00000
    -2.33901   3.0      0.00000      0.00000      0.00000      0.00000
    -1.55952   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49850   3.0      0.00000      0.00000      0.00000      0.00000
     0.54808   3.0      0.00000      0.00000      0.00000      0.00000
     1.83704   3.0      0.00000      0.00000      0.00000      0.00000
     3.10804   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
