          DH  INJV           Xt           Mt          XMt          NDH
    -0.62240   3.0      0.00000      0.00000      0.00000      0.00000
     0.50682   3.0      0.00000      0.00000      0.00000      0.00000
     1.05252   3.0      0.00000      0.00000      0.00000      0.00000
     1.29401   3.0      0.00000      0.00000      0.00000      0.00000
     1.30177   3.0      0.00000      0.00000      0.00000      0.00000
     1.01038   3.0      0.00000      0.00000      0.00000      0.00000
     0.56545   3.0      0.00000      0.00000      0.00000      0.00000
     0.26955   3.0      0.00000      0.00000      0.00000      0.00000
    -0.27984   3.0      0.00000      0.00000      0.00000      0.00000
    -0.92668   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
