          DH  INJV           Xt           Mt          XMt          NDH
     0.85655   3.0      0.00000      0.00000      0.00000      0.00000
     0.40964   3.0      0.00000      0.00000      0.00000      0.00000
    -0.14021   3.0      0.00000      0.00000      0.00000      0.00000
    -0.31377   3.0      0.00000      0.00000      0.00000      0.00000
    -0.42186   3.0      0.00000      0.00000      0.00000      0.00000
    -0.29093   3.0      0.00000      0.00000      0.00000      0.00000
     0.00424   3.0      0.00000      0.00000      0.00000      0.00000
     0.36733   3.0      0.00000      0.00000      0.00000      0.00000
     0.70601   3.0      0.00000      0.00000      0.00000      0.00000
    -0.57681   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
