          DH  INJV           Xt           Mt          XMt          NDH
     0.00821   0.2      0.00000      0.00000      0.00000      0.00000
    -0.21893   3.0      0.00000      0.00000      0.00000      0.00000
    -0.16659   3.0      0.00000      0.00000      0.00000      0.00000
    -0.20118   3.0      0.00000      0.00000      0.00000      0.00000
    -0.23377   3.0      0.00000      0.00000      0.00000      0.00000
    -0.25528   3.0      0.00000      0.00000      0.00000      0.00000
    -0.24652   3.0      0.00000      0.00000      0.00000      0.00000
    -0.22224   3.0      0.00000      0.00000      0.00000      0.00000
    -0.20440   3.0      0.00000      0.00000      0.00000      0.00000
    -0.19442   3.0      0.00000      0.00000      0.00000      0.00000
    -0.21954   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
