          DH  INJV           Xt           Mt          XMt          NDH
    -0.00774   0.2      0.00000      0.00000      0.00000      0.00000
    -0.20302   3.0      0.00000      0.00000      0.00000      0.00000
    -0.14926   3.0      0.00000      0.00000      0.00000      0.00000
    -0.13488   3.0      0.00000      0.00000      0.00000      0.00000
    -0.17257   3.0      0.00000      0.00000      0.00000      0.00000
    -0.19366   3.0      0.00000      0.00000      0.00000      0.00000
    -0.17434   3.0      0.00000      0.00000      0.00000      0.00000
    -0.14488   3.0      0.00000      0.00000      0.00000      0.00000
    -0.14858   3.0      0.00000      0.00000      0.00000      0.00000
    -0.15078   3.0      0.00000      0.00000      0.00000      0.00000
    -0.17518   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
