          DH  INJV           Xt           Mt          XMt          NDH
    -0.14200   0.2      0.00000      0.00000      0.00000      0.00000
    -1.81617   3.0      0.00000      0.00000      0.00000      0.00000
    -1.79611   3.0      0.00000      0.00000      0.00000      0.00000
    -1.68634   3.0      0.00000      0.00000      0.00000      0.00000
    -1.56273   3.0      0.00000      0.00000      0.00000      0.00000
    -1.42035   3.0      0.00000      0.00000      0.00000      0.00000
    -1.31807   3.0      0.00000      0.00000      0.00000      0.00000
    -1.18339   3.0      0.00000      0.00000      0.00000      0.00000
    -1.08931   3.0      0.00000      0.00000      0.00000      0.00000
    -1.04837   3.0      0.00000      0.00000      0.00000      0.00000
    -1.01477   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
