          DH  INJV           Xt           Mt          XMt          NDH
    -0.04747   0.2      0.00000      0.00000      0.00000      0.00000
    -0.15826   3.0      0.00000      0.00000      0.00000      0.00000
    -0.12105   3.0      0.00000      0.00000      0.00000      0.00000
    -0.13987   3.0      0.00000      0.00000      0.00000      0.00000
    -0.11082   3.0      0.00000      0.00000      0.00000      0.00000
    -0.14132   3.0      0.00000      0.00000      0.00000      0.00000
    -0.09522   3.0      0.00000      0.00000      0.00000      0.00000
    -0.20290   3.0      0.00000      0.00000      0.00000      0.00000
    -0.10642   3.0      0.00000      0.00000      0.00000      0.00000
    -0.12777   3.0      0.00000      0.00000      0.00000      0.00000
    -0.19601   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
