          DH  INJV           Xt           Mt          XMt          NDH
    -0.02639   0.2      0.00000      0.00000      0.00000      0.00000
    -0.27071   3.0      0.00000      0.00000      0.00000      0.00000
    -0.21236   3.0      0.00000      0.00000      0.00000      0.00000
    -0.15308   3.0      0.00000      0.00000      0.00000      0.00000
    -0.12211   3.0      0.00000      0.00000      0.00000      0.00000
    -0.11560   3.0      0.00000      0.00000      0.00000      0.00000
    -0.13779   3.0      0.00000      0.00000      0.00000      0.00000
    -0.19134   3.0      0.00000      0.00000      0.00000      0.00000
    -0.21862   3.0      0.00000      0.00000      0.00000      0.00000
    -0.23330   3.0      0.00000      0.00000      0.00000      0.00000
    -0.22861   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
