          DH  INJV           Xt           Mt          XMt          NDH
    -0.30044   3.0      0.00000      0.00000      0.00000      0.00000
    -0.04017   3.0      0.00000      0.00000      0.00000      0.00000
     0.06169   3.0      0.00000      0.00000      0.00000      0.00000
     0.18806   3.0      0.00000      0.00000      0.00000      0.00000
     0.46378   3.0      0.00000      0.00000      0.00000      0.00000
     0.38233   3.0      0.00000      0.00000      0.00000      0.00000
     0.37418   3.0      0.00000      0.00000      0.00000      0.00000
     0.05986   3.0      0.00000      0.00000      0.00000      0.00000
    -0.45534   3.0      0.00000      0.00000      0.00000      0.00000
    -0.76107   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
