          DH  INJV           Xt           Mt          XMt          NDH
     1.09380   0.5      0.00000      0.00000      0.00000      0.00000
     6.62385   3.0      0.00000      0.00000      0.00000      0.00000
     4.73703   3.0      0.00000      0.00000      0.00000      0.00000
     2.21583   3.0      0.00000      0.00000      0.00000      0.00000
     1.07579   3.0      0.00000      0.00000      0.00000      0.00000
     0.38435   3.0      0.00000      0.00000      0.00000      0.00000
     0.35054   3.0      0.00000      0.00000      0.00000      0.00000
     0.30186   3.0      0.00000      0.00000      0.00000      0.00000
     0.17145   3.0      0.00000      0.00000      0.00000      0.00000
     0.21921   3.0      0.00000      0.00000      0.00000      0.00000
     0.14180   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
