          DH  INJV           Xt           Mt          XMt          NDH
    -0.03983   0.2      0.00000      0.00000      0.00000      0.00000
    -0.67684   3.0      0.00000      0.00000      0.00000      0.00000
    -0.53576   3.0      0.00000      0.00000      0.00000      0.00000
    -0.32683   3.0      0.00000      0.00000      0.00000      0.00000
    -0.27052   3.0      0.00000      0.00000      0.00000      0.00000
    -0.18590   3.0      0.00000      0.00000      0.00000      0.00000
    -0.15445   3.0      0.00000      0.00000      0.00000      0.00000
    -0.34636   3.0      0.00000      0.00000      0.00000      0.00000
    -0.43992   3.0      0.00000      0.00000      0.00000      0.00000
    -0.51697   3.0      0.00000      0.00000      0.00000      0.00000
    -0.60140   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
