          DH  INJV           Xt           Mt          XMt          NDH
    -0.21310   0.5      0.00000      0.00000      0.00000      0.00000
    -0.02857   0.5      0.00000      0.00000      0.00000      0.00000
     0.19482   0.5      0.00000      0.00000      0.00000      0.00000
     0.27794   0.5      0.00000      0.00000      0.00000      0.00000
     0.38255   0.5      0.00000      0.00000      0.00000      0.00000
     0.38324   0.5      0.00000      0.00000      0.00000      0.00000
     0.32417   0.5      0.00000      0.00000      0.00000      0.00000
     0.23778   0.5      0.00000      0.00000      0.00000      0.00000
     0.21618   0.5      0.00000      0.00000      0.00000      0.00000
     0.19223   0.5      0.00000      0.00000      0.00000      0.00000
     0.14738   1.0      0.00000      0.00000      0.00000      0.00000
     0.11617   1.0      0.00000      0.00000      0.00000      0.00000
    -0.03052   1.0      0.00000      0.00000      0.00000      0.00000
    -0.04653   1.0      0.00000      0.00000      0.00000      0.00000
     0.02295   1.0      0.00000      0.00000      0.00000      0.00000
     0.05590   1.0      0.00000      0.00000      0.00000      0.00000
    -0.00336   1.0      0.00000      0.00000      0.00000      0.00000
    -0.27905   1.0      0.00000      0.00000      0.00000      0.00000
    -0.67877   1.0      0.00000      0.00000      0.00000      0.00000
    -0.73594   1.0      0.00000      0.00000      0.00000      0.00000
    -0.84482   2.0      0.00000      0.00000      0.00000      0.00000
    -0.79070   2.0      0.00000      0.00000      0.00000      0.00000
    -0.64139   2.0      0.00000      0.00000      0.00000      0.00000
    -0.61298   2.0      0.00000      0.00000      0.00000      0.00000
    -0.41086   2.0      0.00000      0.00000      0.00000      0.00000
    -0.15509   2.0      0.00000      0.00000      0.00000      0.00000
     0.20431   2.0      0.00000      0.00000      0.00000      0.00000
     0.61913   2.0      0.00000      0.00000      0.00000      0.00000
     0.99834   2.0      0.00000      0.00000      0.00000      0.00000
     1.25301   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
