          DH  INJV           Xt           Mt          XMt          NDH
     0.06724   0.5      0.00000      0.00000      0.00000      0.00000
     0.05206   0.5      0.00000      0.00000      0.00000      0.00000
    -0.10555   0.5      0.00000      0.00000      0.00000      0.00000
    -0.15117   0.5      0.00000      0.00000      0.00000      0.00000
    -0.16959   0.5      0.00000      0.00000      0.00000      0.00000
    -0.20671   0.5      0.00000      0.00000      0.00000      0.00000
    -0.23111   0.5      0.00000      0.00000      0.00000      0.00000
    -0.15017   0.5      0.00000      0.00000      0.00000      0.00000
    -0.11968   0.5      0.00000      0.00000      0.00000      0.00000
    -0.25241   0.5      0.00000      0.00000      0.00000      0.00000
    -0.24109   1.0      0.00000      0.00000      0.00000      0.00000
    -0.03780   1.0      0.00000      0.00000      0.00000      0.00000
    -0.00267   1.0      0.00000      0.00000      0.00000      0.00000
     0.13624   1.0      0.00000      0.00000      0.00000      0.00000
     0.17822   1.0      0.00000      0.00000      0.00000      0.00000
     0.24148   1.0      0.00000      0.00000      0.00000      0.00000
     0.33549   1.0      0.00000      0.00000      0.00000      0.00000
     0.44404   1.0      0.00000      0.00000      0.00000      0.00000
     0.48292   1.0      0.00000      0.00000      0.00000      0.00000
     0.43392   1.0      0.00000      0.00000      0.00000      0.00000
     0.22761   2.0      0.00000      0.00000      0.00000      0.00000
    -0.01269   2.0      0.00000      0.00000      0.00000      0.00000
    -0.16060   2.0      0.00000      0.00000      0.00000      0.00000
    -0.28707   2.0      0.00000      0.00000      0.00000      0.00000
    -0.47415   2.0      0.00000      0.00000      0.00000      0.00000
    -0.66328   2.0      0.00000      0.00000      0.00000      0.00000
    -0.98294   2.0      0.00000      0.00000      0.00000      0.00000
    -0.88335   2.0      0.00000      0.00000      0.00000      0.00000
    -0.65399   2.0      0.00000      0.00000      0.00000      0.00000
    -0.23502   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
