          DH  INJV           Xt           Mt          XMt          NDH
    -0.21607   0.5      0.00000      0.00000      0.00000      0.00000
    -0.50261   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47039   3.0      0.00000      0.00000      0.00000      0.00000
     0.14657   3.0      0.00000      0.00000      0.00000      0.00000
     0.94280   3.0      0.00000      0.00000      0.00000      0.00000
     1.69624   3.0      0.00000      0.00000      0.00000      0.00000
     1.75059   3.0      0.00000      0.00000      0.00000      0.00000
    -0.11128   3.0      0.00000      0.00000      0.00000      0.00000
    -1.08528   3.0      0.00000      0.00000      0.00000      0.00000
    -0.42625   3.0      0.00000      0.00000      0.00000      0.00000
     0.28426   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
