          DH  INJV           Xt           Mt          XMt          NDH
    -0.06411   0.2      0.00000      0.00000      0.00000      0.00000
    -0.77810   3.0      0.00000      0.00000      0.00000      0.00000
    -0.77997   3.0      0.00000      0.00000      0.00000      0.00000
    -0.60935   3.0      0.00000      0.00000      0.00000      0.00000
    -0.59163   3.0      0.00000      0.00000      0.00000      0.00000
    -0.54315   3.0      0.00000      0.00000      0.00000      0.00000
    -0.37636   3.0      0.00000      0.00000      0.00000      0.00000
    -0.28659   3.0      0.00000      0.00000      0.00000      0.00000
    -0.24349   3.0      0.00000      0.00000      0.00000      0.00000
    -0.54099   3.0      0.00000      0.00000      0.00000      0.00000
    -0.65773   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
