          DH  INJV           Xt           Mt          XMt          NDH
    -0.07382   0.2      0.00000      0.00000      0.00000      0.00000
    -0.80463   3.0      0.00000      0.00000      0.00000      0.00000
    -0.67188   3.0      0.00000      0.00000      0.00000      0.00000
    -0.59565   3.0      0.00000      0.00000      0.00000      0.00000
    -0.50161   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47532   3.0      0.00000      0.00000      0.00000      0.00000
    -0.37152   3.0      0.00000      0.00000      0.00000      0.00000
    -0.30588   3.0      0.00000      0.00000      0.00000      0.00000
    -0.29815   3.0      0.00000      0.00000      0.00000      0.00000
    -0.32743   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47902   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
