          DH  INJV           Xt           Mt          XMt          NDH
     0.45723   0.2      0.00000      0.00000      0.00000      0.00000
    16.52109   3.0      0.00000      0.00000      0.00000      0.00000
    10.28363   3.0      0.00000      0.00000      0.00000      0.00000
     2.57200   3.0      0.00000      0.00000      0.00000      0.00000
    -0.24924   3.0      0.00000      0.00000      0.00000      0.00000
    -0.76571   3.0      0.00000      0.00000      0.00000      0.00000
    -0.55874   3.0      0.00000      0.00000      0.00000      0.00000
     0.00808   3.0      0.00000      0.00000      0.00000      0.00000
     0.57251   3.0      0.00000      0.00000      0.00000      0.00000
     1.19972   3.0      0.00000      0.00000      0.00000      0.00000
     2.01199   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
