          DH  INJV           Xt           Mt          XMt          NDH
     0.94769   0.5      0.00000      0.00000      0.00000      0.00000
     1.16196   0.5      0.00000      0.00000      0.00000      0.00000
     1.20913   0.5      0.00000      0.00000      0.00000      0.00000
     1.03996   0.5      0.00000      0.00000      0.00000      0.00000
     0.91770   0.5      0.00000      0.00000      0.00000      0.00000
     0.68645   0.5      0.00000      0.00000      0.00000      0.00000
     0.49914   0.5      0.00000      0.00000      0.00000      0.00000
     0.23525   0.5      0.00000      0.00000      0.00000      0.00000
    -0.11660   0.5      0.00000      0.00000      0.00000      0.00000
    -0.46279   0.5      0.00000      0.00000      0.00000      0.00000
    -0.70612   1.0      0.00000      0.00000      0.00000      0.00000
    -0.84944   1.0      0.00000      0.00000      0.00000      0.00000
    -1.06605   1.0      0.00000      0.00000      0.00000      0.00000
    -1.29950   1.0      0.00000      0.00000      0.00000      0.00000
    -1.51203   1.0      0.00000      0.00000      0.00000      0.00000
    -1.48626   1.0      0.00000      0.00000      0.00000      0.00000
    -1.25060   1.0      0.00000      0.00000      0.00000      0.00000
    -0.88628   1.0      0.00000      0.00000      0.00000      0.00000
    -0.45828   1.0      0.00000      0.00000      0.00000      0.00000
     0.01866   1.0      0.00000      0.00000      0.00000      0.00000
     0.60269   2.0      0.00000      0.00000      0.00000      0.00000
     0.90641   2.0      0.00000      0.00000      0.00000      0.00000
     1.21609   2.0      0.00000      0.00000      0.00000      0.00000
     1.45970   2.0      0.00000      0.00000      0.00000      0.00000
     1.59433   2.0      0.00000      0.00000      0.00000      0.00000
     1.50049   2.0      0.00000      0.00000      0.00000      0.00000
     1.23805   2.0      0.00000      0.00000      0.00000      0.00000
     0.82399   2.0      0.00000      0.00000      0.00000      0.00000
     0.24471   2.0      0.00000      0.00000      0.00000      0.00000
    -0.53015   2.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
