          DH  INJV           Xt           Mt          XMt          NDH
     0.14556   0.2      0.00000      0.00000      0.00000      0.00000
    -0.29108   3.0      0.00000      0.00000      0.00000      0.00000
    -0.34311   3.0      0.00000      0.00000      0.00000      0.00000
    -0.49184   3.0      0.00000      0.00000      0.00000      0.00000
    -0.64968   3.0      0.00000      0.00000      0.00000      0.00000
    -0.74838   3.0      0.00000      0.00000      0.00000      0.00000
    -0.67584   3.0      0.00000      0.00000      0.00000      0.00000
    -0.64140   3.0      0.00000      0.00000      0.00000      0.00000
    -0.47586   3.0      0.00000      0.00000      0.00000      0.00000
    -0.21864   3.0      0.00000      0.00000      0.00000      0.00000
    -0.06563   3.0      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
