          DH  INJV           Xt           Mt          XMt          NDH
    -0.04083   0.1      0.00000      0.00000      0.00000      0.00000
    -0.05185   0.1      0.00000      0.00000      0.00000      0.00000
    -0.11896   0.2      0.00000      0.00000      0.00000      0.00000
    -0.35338   0.4      0.00000      0.00000      0.00000      0.00000
    -0.22041   0.8      0.00000      0.00000      0.00000      0.00000
    -0.55938   1.6      0.00000      0.00000      0.00000      0.00000
    -0.99202   3.2      0.00000      0.00000      0.00000      0.00000
    -2.87758   6.4      0.00000      0.00000      0.00000      0.00000
    -5.26833  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
