          DH  INJV           Xt           Mt          XMt          NDH
    -0.09922   0.1      0.00000      0.00000      0.00000      0.00000
     0.42021   0.1      0.00000      0.00000      0.00000      0.00000
    -0.09868   0.2      0.00000      0.00000      0.00000      0.00000
    -0.03956   0.4      0.00000      0.00000      0.00000      0.00000
    -0.32865   0.8      0.00000      0.00000      0.00000      0.00000
    -0.51240   1.6      0.00000      0.00000      0.00000      0.00000
    -0.12316   3.2      0.00000      0.00000      0.00000      0.00000
    -1.46367   6.4      0.00000      0.00000      0.00000      0.00000
    -4.07036  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
