          DH  INJV           Xt           Mt          XMt          NDH
     0.30636   0.1      0.00000      0.00000      0.00000      0.00000
     0.83599   0.1      0.00000      0.00000      0.00000      0.00000
     1.61642   0.2      0.00000      0.00000      0.00000      0.00000
     3.27251   0.4      0.00000      0.00000      0.00000      0.00000
     6.22576   0.8      0.00000      0.00000      0.00000      0.00000
    12.53813   1.6      0.00000      0.00000      0.00000      0.00000
    25.13125   3.2      0.00000      0.00000      0.00000      0.00000
    48.84642   6.4      0.00000      0.00000      0.00000      0.00000
    90.37827  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
