          DH  INJV           Xt           Mt          XMt          NDH
     0.12788   0.1      0.00000      0.00000      0.00000      0.00000
     0.09758   0.1      0.00000      0.00000      0.00000      0.00000
    -0.14560   0.2      0.00000      0.00000      0.00000      0.00000
    -0.41757   0.4      0.00000      0.00000      0.00000      0.00000
    -0.68420   0.8      0.00000      0.00000      0.00000      0.00000
    -0.76900   1.6      0.00000      0.00000      0.00000      0.00000
    -1.20203   3.2      0.00000      0.00000      0.00000      0.00000
    -1.85622   6.4      0.00000      0.00000      0.00000      0.00000
    -4.77261  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
