          DH  INJV           Xt           Mt          XMt          NDH
    -0.03254   0.1      0.00000      0.00000      0.00000      0.00000
     0.49645   0.1      0.00000      0.00000      0.00000      0.00000
     1.45154   0.2      0.00000      0.00000      0.00000      0.00000
     2.72196   0.4      0.00000      0.00000      0.00000      0.00000
     5.36045   0.8      0.00000      0.00000      0.00000      0.00000
    10.13761   1.6      0.00000      0.00000      0.00000      0.00000
    18.08218   3.2      0.00000      0.00000      0.00000      0.00000
    43.25060   6.4      0.00000      0.00000      0.00000      0.00000
     1.61652  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
