          DH  INJV           Xt           Mt          XMt          NDH
     0.39398   0.1      0.00000      0.00000      0.00000      0.00000
     0.90315   0.1      0.00000      0.00000      0.00000      0.00000
     1.66255   0.2      0.00000      0.00000      0.00000      0.00000
     3.28431   0.4      0.00000      0.00000      0.00000      0.00000
     6.35729   0.8      0.00000      0.00000      0.00000      0.00000
    12.78086   1.6      0.00000      0.00000      0.00000      0.00000
    25.22894   3.2      0.00000      0.00000      0.00000      0.00000
    48.48044   6.4      0.00000      0.00000      0.00000      0.00000
    90.21122  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
