          DH  INJV           Xt           Mt          XMt          NDH
     0.02874   0.1      0.00000      0.00000      0.00000      0.00000
     0.14165   0.1      0.00000      0.00000      0.00000      0.00000
     0.30229   0.2      0.00000      0.00000      0.00000      0.00000
     0.34161   0.4      0.00000      0.00000      0.00000      0.00000
     0.81448   0.8      0.00000      0.00000      0.00000      0.00000
     1.89796   1.6      0.00000      0.00000      0.00000      0.00000
     4.04450   3.2      0.00000      0.00000      0.00000      0.00000
     7.19484   6.4      0.00000      0.00000      0.00000      0.00000
    12.24464  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
