          DH  INJV           Xt           Mt          XMt          NDH
     0.01053   0.1      0.00000      0.00000      0.00000      0.00000
    -0.00533   0.1      0.00000      0.00000      0.00000      0.00000
     0.04345   0.2      0.00000      0.00000      0.00000      0.00000
     0.04197   0.4      0.00000      0.00000      0.00000      0.00000
     0.09878   0.8      0.00000      0.00000      0.00000      0.00000
     0.16104   1.6      0.00000      0.00000      0.00000      0.00000
     0.37506   3.2      0.00000      0.00000      0.00000      0.00000
    -0.43979   6.4      0.00000      0.00000      0.00000      0.00000
    -4.39710  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
