          DH  INJV           Xt           Mt          XMt          NDH
    -0.07832   0.1      0.00000      0.00000      0.00000      0.00000
    -0.06118   0.1      0.00000      0.00000      0.00000      0.00000
    -0.00128   0.2      0.00000      0.00000      0.00000      0.00000
     0.00511   0.4      0.00000      0.00000      0.00000      0.00000
    -0.29328   0.8      0.00000      0.00000      0.00000      0.00000
    -0.61477   1.6      0.00000      0.00000      0.00000      0.00000
    -0.95885   3.2      0.00000      0.00000      0.00000      0.00000
    -2.03664   6.4      0.00000      0.00000      0.00000      0.00000
    -4.32861  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
