          DH  INJV           Xt           Mt          XMt          NDH
     0.10876   0.1      0.00000      0.00000      0.00000      0.00000
     0.08893   0.1      0.00000      0.00000      0.00000      0.00000
     0.10182   0.2      0.00000      0.00000      0.00000      0.00000
     1.16147   0.4      0.00000      0.00000      0.00000      0.00000
    -0.15938   0.8      0.00000      0.00000      0.00000      0.00000
    -0.64318   1.6      0.00000      0.00000      0.00000      0.00000
    -0.63505   3.2      0.00000      0.00000      0.00000      0.00000
    -2.15320   6.4      0.00000      0.00000      0.00000      0.00000
    -4.29689  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
