          DH  INJV           Xt           Mt          XMt          NDH
    -0.03354   0.1      0.00000      0.00000      0.00000      0.00000
    -0.07963   0.1      0.00000      0.00000      0.00000      0.00000
    -0.09437   0.2      0.00000      0.00000      0.00000      0.00000
    -0.29383   0.4      0.00000      0.00000      0.00000      0.00000
    -0.50949   0.8      0.00000      0.00000      0.00000      0.00000
    -0.86240   1.6      0.00000      0.00000      0.00000      0.00000
    -1.19352   3.2      0.00000      0.00000      0.00000      0.00000
    -2.75203   6.4      0.00000      0.00000      0.00000      0.00000
    -5.31402  12.8      0.00000      0.00000      0.00000      0.00000
        --           0.00000      0.00000 --
