DH	INJV	Xt	Mt	XMt	NDH
138.93376	12	0	0.177	0.98204	559.72025
142.52961	12	0.17237	0.17553	1.97226	574.20681
141.75773	12	0.3433	0.17406	2.97066	571.09713
140.75986	12	0.51277	0.17261	3.97725	567.07704
141.48012	12	0.6808	0.17117	4.99202	569.97872
142.80393	12	0.84737	0.16975	6.01497	575.31195
144.73041	12	1.0125	0.16833	7.04611	583.07313
139.07817	12	1.17619	0.16693	8.08544	560.30204
125.55071	12	1.33842	0.16553	9.13294	505.80415
130.89507	12	1.4992	0.16415	10.18863	527.33491
103.83596	12	1.65854	0.16278	11.2525	418.32231
93.75546	12	1.81642	0.16142	12.32456	377.71115
99.88154	12	1.97286	0.16008	13.4048	402.39117
95.70751	12	2.12785	0.15874	14.49322	385.57532
91.65291	12	2.28139	0.15741	15.58983	369.24062
88.28087	12	2.43349	0.15609	16.69462	355.65575
30.76245	12	2.58413	0.15479	17.8076	123.93218
20.12997	12	2.73333	0.15349	18.92876	81.09731
13.04931	12	2.88107	0.15221	20.0581	52.57155
12.95464	12	3.02737	0.15093	21.19562	52.19015
	--	3.17222	0.14966	--	
