time	cp
2	4.69165
4	4.69121
6	4.69022
8	4.69073
10	4.6915
12	4.69133
14	4.69178
16	4.69167
18	4.69086
20	4.68966
22	4.68941
24	4.6895
26	4.6898
28	4.69033
30	4.69109
32	4.69181
34	4.69061
36	4.69071
38	4.6891
40	4.68771
42	4.68954
44	4.69106
46	4.69119
48	4.6916
50	4.69113
52	4.69036
54	4.69024
56	4.68976
58	4.69056
60	4.69072
62	4.69043
64	4.69097
66	4.68988
68	4.67712
70	4.65003
72	4.63293
74	4.62988
76	4.6323
78	4.63712
80	4.64216
82	4.64682
84	4.65118
86	4.65573
88	4.65918
90	4.66178
92	4.66545
94	4.66793
96	4.66989
98	4.67271
100	4.67483
102	4.67797
104	4.67839
106	4.67965
108	4.68174
110	4.68304
112	4.68457
114	4.68555
116	4.68558
118	4.68587
120	4.68585
122	4.68667
124	4.68778
126	4.6875
128	4.68668
130	4.68722
132	4.68761
134	4.6871
136	4.68714
138	4.68793
140	4.68812
142	4.68909
144	4.68955
146	4.68916
148	4.68939
150	4.69059
152	4.68982
154	4.68913
156	4.68879
158	4.68969
160	4.69035
162	4.69127
164	4.69098
166	4.68992
168	4.69085
170	4.69083
172	4.68879
174	4.68752
176	4.6882
178	4.68895
180	4.68757
182	4.68858
184	4.68878
186	4.68876
188	4.6897
190	4.69049
192	4.69029
194	4.69096
196	4.69138
198	4.69145
200	4.68975
202	4.68858
204	4.68811
206	4.688
208	4.68865
210	4.6887
212	4.68994
214	4.69034
216	4.69051
218	4.69065
220	4.69008
222	4.69034
224	4.68986
226	4.69013
228	4.6909
230	4.69074
232	4.69052
234	4.68998
236	4.6902
238	4.69072
240	4.69046
242	4.69062
244	4.68995
246	4.68937
248	4.68826
250	4.68913
252	4.68948
254	4.68938
256	4.68938
258	4.68875
260	4.68925
262	4.68958
264	4.69025
266	4.69079
268	4.69127
270	4.69145
272	4.69207
274	4.6911
276	4.68971
278	4.68889
280	4.68933
282	4.68849
284	4.68764
286	4.68759
288	4.68908
290	4.68984
292	4.68925
294	4.68962
296	4.68941
298	4.68835
300	4.68859
302	4.68735
304	4.68767
306	4.68924
308	4.69018
310	4.69019
312	4.6905
314	4.69039
316	4.6901
318	4.69056
320	4.69098
322	4.6912
324	4.69
326	4.68903
328	4.68839
330	4.68908
332	4.69036
334	4.69087
336	4.68956
338	4.68899
340	4.68864
342	4.68856
344	4.68873
346	4.68846
348	4.68823
350	4.68857
352	4.69017
354	4.69072
356	4.69027
358	4.68984
360	4.68917
362	4.68533
364	4.66203
366	4.62384
368	4.58325
370	4.5419
372	4.50446
374	4.47082
376	4.44133
378	4.4148
380	4.39308
382	4.37189
384	4.35373
386	4.33882
388	4.32518
390	4.31799
392	4.32879
394	4.35524
396	4.3876
398	4.42034
400	4.45252
402	4.48009
404	4.50618
406	4.52984
408	4.54967
410	4.56868
412	4.58425
414	4.59823
416	4.60904
418	4.61908
420	4.62755
422	4.63449
424	4.64167
426	4.6468
428	4.65097
430	4.6549
432	4.65923
434	4.66278
436	4.66426
438	4.66603
440	4.66745
442	4.6699
444	4.67252
446	4.67324
448	4.67573
450	4.67797
452	4.67896
454	4.67907
456	4.67766
458	4.67792
460	4.68013
462	4.68095
464	4.68339
466	4.68501
468	4.68452
470	4.68459
472	4.68621
474	4.68551
476	4.684
478	4.68451
480	4.68457
482	4.68434
484	4.68392
486	4.68441
488	4.6855
490	4.68581
492	4.68528
494	4.68605
496	4.68588
498	4.68731
500	4.68659
502	4.68698
504	4.687
506	4.68753
508	4.68856
510	4.68806
512	4.68788
514	4.68759
516	4.68763
518	4.68756
520	4.68692
522	4.68857
524	4.68986
526	4.69111
528	4.6913
530	4.69067
532	4.68995
534	4.68927
536	4.6889
538	4.68922
540	4.68907
542	4.68928
544	4.689
546	4.68831
548	4.68693
550	4.6868
552	4.68807
554	4.68906
556	4.68807
558	4.68653
560	4.68763
562	4.6892
564	4.68927
566	4.68971
568	4.69025
570	4.68966
572	4.68942
574	4.69021
576	4.68974
578	4.68845
580	4.68839
582	4.68796
584	4.68726
586	4.68813
588	4.68859
590	4.68944
592	4.68858
594	4.6871
596	4.68835
598	4.6876
600	4.6877
602	4.6879
604	4.6865
606	4.68595
608	4.68685
610	4.68731
612	4.68701
614	4.68616
616	4.68575
618	4.68701
620	4.68834
622	4.68995
624	4.68946
626	4.688
628	4.68832
630	4.68813
632	4.68728
634	4.68745
636	4.68789
638	4.68418
640	4.66245
642	4.62621
644	4.58522
646	4.54471
648	4.50656
650	4.47387
652	4.44463
654	4.41776
656	4.39503
658	4.37407
660	4.35487
662	4.33913
664	4.326
666	4.31531
668	4.31971
670	4.34517
672	4.37683
674	4.41088
676	4.44501
