time	cp
2	4.77376
4	4.77304
6	4.77252
8	4.77299
10	4.77133
12	4.77164
14	4.77224
16	4.77323
18	4.7723
20	4.77245
22	4.77286
24	4.77148
26	4.77126
28	4.77181
30	4.77141
32	4.76999
34	4.7699
36	4.76989
38	4.7687
40	4.76906
42	4.76924
44	4.76906
46	4.7682
48	4.76814
50	4.7685
52	4.769
54	4.7677
56	4.76825
58	4.76787
60	4.7678
62	4.76794
64	4.76797
66	4.76456
68	4.75112
70	4.73102
72	4.71967
74	4.71561
76	4.71556
78	4.71928
80	4.72268
82	4.7257
84	4.73013
86	4.73336
88	4.7372
90	4.74151
92	4.7444
94	4.74651
96	4.74937
98	4.75141
100	4.75383
102	4.75493
104	4.75582
106	4.75628
108	4.75716
110	4.75748
112	4.75804
114	4.758
116	4.75848
118	4.75892
120	4.75929
122	4.75978
124	4.75991
126	4.76004
128	4.76122
130	4.76183
132	4.76093
134	4.76061
136	4.76081
138	4.76132
140	4.76145
142	4.76145
144	4.76049
146	4.7612
148	4.76268
150	4.76164
152	4.76032
154	4.75985
156	4.76013
158	4.76164
160	4.76189
162	4.76155
164	4.76084
166	4.76049
168	4.76217
170	4.76007
172	4.75949
174	4.75841
176	4.75743
178	4.7578
180	4.75861
182	4.75927
184	4.76002
186	4.76118
188	4.76096
190	4.76097
192	4.76048
194	4.75953
196	4.75942
198	4.75969
200	4.75979
202	4.75903
204	4.75898
206	4.75856
208	4.75807
210	4.75864
212	4.7593
214	4.7589
216	4.75845
218	4.75841
220	4.75885
222	4.75804
224	4.75826
226	4.75754
228	4.75669
230	4.75586
232	4.75628
234	4.75728
236	4.75791
238	4.75789
240	4.75838
242	4.75732
244	4.75675
246	4.75668
248	4.75646
250	4.75571
252	4.75564
254	4.75634
256	4.75555
258	4.75577
260	4.75621
262	4.75529
264	4.75593
266	4.75609
268	4.75573
270	4.75587
272	4.75614
274	4.75541
276	4.75448
278	4.75436
280	4.7548
282	4.75409
284	4.75439
286	4.75373
288	4.75333
290	4.7548
292	4.75483
294	4.75374
296	4.75263
298	4.75255
300	4.7527
302	4.75179
304	4.75234
306	4.75239
308	4.75255
310	4.75226
312	4.75213
314	4.75212
316	4.75169
318	4.75146
320	4.75234
322	4.75208
324	4.75181
326	4.75114
328	4.75032
330	4.75132
332	4.75063
334	4.75146
336	4.7501
338	4.74987
340	4.75067
342	4.75065
344	4.75021
346	4.75104
348	4.75177
350	4.7519
352	4.75043
354	4.75097
356	4.75109
358	4.75106
360	4.75026
362	4.74359
364	4.7233
366	4.69545
368	4.66369
370	4.63383
372	4.60396
374	4.57674
376	4.55268
378	4.52913
380	4.50789
382	4.49015
384	4.47456
386	4.46122
388	4.44894
390	4.44172
392	4.44854
394	4.46572
396	4.48818
398	4.51447
400	4.54014
402	4.56554
404	4.58817
406	4.60915
408	4.62801
410	4.64529
412	4.65935
414	4.67125
416	4.68106
418	4.68795
420	4.69414
422	4.69955
424	4.70479
426	4.71031
428	4.71414
430	4.71774
432	4.72024
434	4.72298
436	4.72554
438	4.72834
440	4.73011
442	4.7304
444	4.73214
446	4.73267
448	4.73257
450	4.73425
452	4.73492
454	4.73577
456	4.73581
458	4.73623
460	4.73696
462	4.73806
464	4.73847
466	4.73794
468	4.73817
470	4.73789
472	4.73909
474	4.73939
476	4.73937
478	4.73947
480	4.73935
482	4.73955
484	4.74182
486	4.74295
488	4.74125
490	4.74106
492	4.74238
494	4.74298
496	4.74201
498	4.7413
500	4.74069
502	4.74151
504	4.74244
506	4.74313
508	4.74378
510	4.74403
512	4.74369
514	4.74257
516	4.74289
518	4.74237
520	4.74223
522	4.74221
524	4.74119
526	4.74079
528	4.74093
530	4.74032
532	4.74031
534	4.74048
536	4.74048
538	4.74005
540	4.73994
542	4.73937
544	4.73906
546	4.7391
548	4.74035
550	4.74017
552	4.74053
554	4.74035
556	4.7389
558	4.73875
560	4.73963
562	4.74021
564	4.7404
566	4.74036
568	4.73991
570	4.74049
572	4.74101
574	4.74132
576	4.74141
578	4.74099
580	4.73994
582	4.73954
584	4.7401
586	4.74086
588	4.73957
590	4.73956
592	4.73931
594	4.73925
596	4.73938
598	4.74022
600	4.74036
602	4.74029
604	4.73929
606	4.73831
608	4.73862
610	4.73832
612	4.73813
614	4.73862
616	4.73929
618	4.74006
620	4.73969
622	4.73946
624	4.73928
626	4.73928
628	4.73906
630	4.73921
632	4.7388
634	4.73785
636	4.73836
638	4.73383
640	4.71671
642	4.68975
644	4.65745
646	4.62445
648	4.59322
650	4.56363
652	4.53745
654	4.51412
656	4.49355
658	4.47581
660	4.45857
662	4.44483
664	4.43344
666	4.42504
668	4.42812
670	4.44434
672	4.46729
674	4.49275
676	4.52006
678	4.54664
680	4.5717
682	4.59491
684	4.61475
686	4.63021
688	4.64481
690	4.65729
692	4.66843
694	4.67717
696	4.68419
698	4.69083
700	4.69682
702	4.70175
704	4.70507
706	4.70926
708	4.71148
710	4.71364
712	4.71541
