DH	INJV	Xt	Mt	XMt	NDH
-4.0912	3	0	0.0223	0.14087	-909.1566
-2.77613	3	0.00313	0.02225	0.28203	-616.91828
-1.93066	3	0.00626	0.02221	0.42349	-429.03481
-1.60766	3	0.00938	0.02216	0.56524	-357.25742
-1.58761	3	0.0125	0.02211	0.70728	-352.80167
-1.44482	3	0.01561	0.02207	0.84962	-321.07218
-1.47967	3	0.01871	0.02202	0.99226	-328.81608
-1.2728	3	0.02181	0.02198	1.13519	-282.84453
-0.86047	3	0.02489	0.02193	1.27841	-191.21485
-0.64192	3	0.02798	0.02188	1.42193	-142.64792
-0.72834	3	0.03105	0.02184	1.56574	-161.85382
-0.32398	3	0.03412	0.02179	1.70985	-71.995
0.19165	3	0.03718	0.02175	1.85425	42.58848
0.60952	3	0.04024	0.0217	1.99894	135.44932
0.77653	3	0.04329	0.02166	2.14393	172.56146
0.98742	3	0.04633	0.02161	2.28922	219.4274
1.37925	3	0.04937	0.02157	2.43479	306.49922
1.64128	3	0.0524	0.02152	2.58067	364.72904
1.56414	3	0.05542	0.02148	2.72683	347.58753
1.44113	3	0.05844	0.02143	2.8733	320.25028
1.01212	3	0.06145	0.02139	3.02005	224.91481
1.0909	3	0.06445	0.02134	3.1671	242.42167
0.9496	3	0.06745	0.0213	3.31445	211.02183
0.611	3	0.07044	0.02125	3.46209	135.77875
0.32879	3	0.07342	0.02121	3.61002	73.0637
0.48839	3	0.0764	0.02116	3.75825	108.53195
0.33263	3	0.07937	0.02112	3.90677	73.91819
0.18158	3	0.08234	0.02107	4.05559	40.351
0.21376	3	0.08529	0.02103	4.2047	47.50116
0.18138	3	0.08824	0.02099	4.3541	40.30698
0.29321	3	0.09119	0.02094	4.5038	65.15798
0.41892	3	0.09413	0.0209	4.6538	93.0924
0.35594	3	0.09706	0.02086	4.80409	79.09754
0.40227	3	0.09998	0.02081	4.95467	89.39254
0.17062	3	0.1029	0.02077	5.10555	37.91586
0.72817	3	0.10581	0.02072	5.25672	161.81489
0.42222	3	0.10872	0.02068	5.40819	93.82692
0.68596	3	0.11162	0.02064	5.55995	152.43648
0.4659	3	0.11451	0.02059	5.712	103.5334
0.50504	3	0.11739	0.02055	5.86435	112.2315
0.66624	3	0.12027	0.02051	6.01699	148.05313
0.44361	3	0.12314	0.02047	6.16993	98.57973
0.70081	3	0.12601	0.02042	6.32317	155.73627
0.3725	3	0.12887	0.02038	6.47669	82.77871
0.64101	3	0.13172	0.02034	6.63051	142.44634
0.75659	3	0.13457	0.0203	6.78463	168.13082
0.64442	3	0.13741	0.02025	6.93904	143.20501
0.45748	3	0.14024	0.02021	7.09374	101.6617
0.23969	3	0.14306	0.02017	7.24874	53.26422
0.50379	3	0.14588	0.02013	7.40404	111.95394
	--	0.1487	0.02008	--	
