time	cp
2	-0.01001
4	-0.00975
6	-0.00896
8	-0.00877
10	-0.00974
12	-0.01021
14	-0.00905
16	-0.00855
18	-0.00751
20	-0.00621
22	-0.00654
24	-0.00684
26	-0.00573
28	-0.00451
30	-0.00331
32	-0.00222
34	-0.00167
36	-0.00281
38	-0.00245
40	-0.00211
42	-0.003
44	-0.0023
46	-0.00201
48	-0.00213
50	-0.00276
52	-0.00264
54	-0.0033
56	-0.00246
58	-0.00205
60	-0.00169
62	-2.02958E-5
64	-0.008
66	-0.307
68	-1.37256
70	-3.25647
72	-5.73656
74	-8.42129
76	-10.99203
78	-13.2839
80	-15.17209
82	-16.67648
84	-17.69152
86	-17.97131
88	-17.69797
90	-17.128
92	-16.37471
94	-15.48153
96	-14.4771
98	-13.40089
100	-12.29447
102	-11.19409
104	-10.13256
106	-9.13444
108	-8.21896
110	-7.39551
112	-6.66283
114	-6.01682
116	-5.4499
118	-4.95407
120	-4.52168
122	-4.14795
124	-3.82653
126	-3.55182
128	-3.31759
130	-3.1181
132	-2.94741
134	-2.80111
136	-2.67677
138	-2.57007
140	-2.47641
142	-2.39336
144	-2.32005
146	-2.25418
148	-2.19351
150	-2.13621
152	-2.08171
154	-2.02828
156	-1.9775
158	-1.92672
160	-1.87724
162	-1.83081
164	-1.7832
166	-1.7355
168	-1.68655
170	-1.63723
172	-1.58898
174	-1.54099
176	-1.4946
178	-1.45076
180	-1.40594
182	-1.36187
184	-1.31903
186	-1.27697
188	-1.23538
190	-1.19401
192	-1.15488
194	-1.11645
196	-1.07831
198	-1.04144
200	-1.00551
202	-0.97114
204	-0.93852
206	-0.90636
208	-0.87503
210	-0.84434
212	-0.81498
214	-0.78657
216	-0.75933
218	-0.73242
220	-0.70524
222	-0.68083
224	-0.65778
226	-0.63541
228	-0.61238
230	-0.59116
232	-0.57067
234	-0.54858
236	-0.52751
238	-0.50784
240	-0.49023
242	-0.47186
244	-0.45543
246	-0.43895
248	-0.42257
250	-0.40837
252	-0.39439
254	-0.3816
256	-0.36804
258	-0.35411
260	-0.34112
262	-0.32881
264	-0.31596
266	-0.30439
268	-0.29211
270	-0.28116
272	-0.27057
274	-0.2603
276	-0.25133
278	-0.24312
280	-0.23498
282	-0.22715
284	-0.21974
286	-0.21118
288	-0.20243
290	-0.19596
292	-0.18896
294	-0.18169
296	-0.17494
298	-0.17021
300	-0.16369
302	-0.15804
304	-0.15227
306	-0.14625
308	-0.14059
310	-0.13507
312	-0.13081
314	-0.12576
316	-0.1205
318	-0.11386
320	-0.10899
322	-0.1047
324	-0.09974
326	-0.09556
328	-0.09253
330	-0.08967
332	-0.08653
334	-0.0826
336	-0.07921
338	-0.07728
340	-0.07415
342	-0.07104
344	-0.06692
346	-0.06392
348	-0.06062
350	-0.05812
352	-0.05665
354	-0.05398
356	-0.05112
358	-0.04985
360	-0.04732
362	-0.044
364	-0.04151
366	-0.03886
368	-0.03566
370	-0.03395
372	-0.03282
374	-0.03037
376	-0.02874
378	-0.02802
380	-0.02677
382	-0.0243
384	-0.02186
386	-0.02066
388	-0.02065
390	-0.01991
392	-0.01828
394	-0.01707
396	-0.01597
398	-0.01482
400	-0.01389
402	-0.01242
404	-0.01147
406	-0.00994
408	-0.00976
410	-0.01068
412	-0.00978
414	-0.00886
416	-0.00837
418	-0.0075
420	-0.00729
422	-0.0071
424	-0.00661
426	-0.00628
428	-0.00573
430	-0.00634
432	-0.00688
434	-0.00616
436	-0.00435
438	-0.00367
440	-0.00336
442	-0.00192
444	4.7389E-4
446	4.06223E-4
448	-3.34445E-4
450	1.99888E-4
452	4.87221E-4
454	0.00165
456	0.00174
458	0.00131
460	0.00102
462	9.66883E-4
464	-2.78411E-6
466	-0.0011
468	-0.00901
470	-0.26709
472	-1.08002
474	-2.30342
476	-3.7163
478	-5.14109
480	-6.45727
482	-7.61897
484	-8.58413
486	-9.38173
488	-9.93149
490	-9.95422
492	-9.57573
494	-9.05019
496	-8.47716
498	-7.89986
500	-7.33539
502	-6.79495
504	-6.28574
506	-5.81219
508	-5.3748
510	-4.97259
512	-4.60738
514	-4.27579
516	-3.97323
518	-3.69672
520	-3.44337
522	-3.21056
524	-2.99545
526	-2.79695
528	-2.61505
530	-2.44784
532	-2.29336
534	-2.15213
536	-2.02282
538	-1.90572
540	-1.79798
542	-1.69917
544	-1.60784
546	-1.52219
548	-1.44411
550	-1.37214
552	-1.30411
554	-1.24091
556	-1.18279
558	-1.12742
560	-1.07554
562	-1.02585
564	-0.97924
566	-0.93536
568	-0.8929
570	-0.85345
572	-0.81695
574	-0.7808
576	-0.74587
578	-0.71269
580	-0.68171
582	-0.65438
584	-0.62731
586	-0.59936
588	-0.57296
590	-0.54956
592	-0.52668
594	-0.50515
596	-0.48536
598	-0.46641
600	-0.44616
602	-0.42541
604	-0.40676
606	-0.39116
608	-0.37588
610	-0.36106
612	-0.34665
614	-0.33168
616	-0.31958
