DH	INJV	Xt	Mt	XMt	NDH
32.77481	3	0	0.0424	0.49392	1092.49374
114.35928	4.993	0.0209	0.04231	1.31827	2290.3922
127.00953	4.993	0.05558	0.04216	2.14547	2543.75194
136.87607	4.993	0.09015	0.04202	2.97553	2741.35925
143.96519	4.993	0.12459	0.04187	3.80845	2883.34055
147.85161	4.993	0.15891	0.04173	4.64423	2961.17783
149.13424	4.993	0.19311	0.04158	5.48287	2986.86639
149.2117	4.993	0.22719	0.04144	6.32437	2988.41784
148.31452	4.993	0.26115	0.04129	7.16873	2970.44903
147.43847	4.993	0.29499	0.04115	8.01595	2952.9035
146.39948	4.993	0.3287	0.04101	8.86602	2932.09447
146.26079	4.993	0.3623	0.04086	9.71896	2929.31679
144.64773	4.993	0.39577	0.04072	10.57476	2897.01034
144.19704	4.993	0.42912	0.04058	11.43341	2887.98392
143.80542	4.993	0.46235	0.04044	12.29492	2880.14063
143.16219	4.993	0.49546	0.0403	13.1593	2867.2579
142.72452	4.993	0.52845	0.04016	14.02653	2858.49222
141.89383	4.993	0.56131	0.04002	14.89662	2841.85528
141.42063	4.993	0.59406	0.03988	15.76957	2832.378
140.70704	4.993	0.62668	0.03974	16.64538	2818.08605
140.22178	4.993	0.65919	0.0396	17.52405	2808.36725
281.71887	10.003	0.69157	0.03946	19.29299	2816.34375
279.64415	10.003	0.75608	0.03919	21.0734	2795.60285
277.4653	10.003	0.8201	0.03892	22.86528	2773.82085
275.65246	10.003	0.88364	0.03865	24.66864	2755.69787
272.50948	10.003	0.94669	0.03838	26.48348	2724.27752
269.25262	10.003	1.00925	0.03811	28.3098	2691.71866
267.00564	10.003	1.07132	0.03784	30.14759	2669.25564
265.97976	10.003	1.13291	0.03758	31.99685	2658.99986
262.14736	10.003	1.19402	0.03732	33.85759	2620.68737
260.59836	10.003	1.25463	0.03706	35.72981	2605.20203
258.49946	10.003	1.31476	0.0368	37.61351	2584.21929
256.38636	10.003	1.37441	0.03654	39.50868	2563.09467
255.18098	10.003	1.43356	0.03628	41.41533	2551.04446
250.68309	10.003	1.49223	0.03603	43.33345	2506.07904
249.44996	10.003	1.55042	0.03578	45.26305	2493.75145
247.82596	10.003	1.60811	0.03553	47.20413	2477.51636
245.45286	10.003	1.66532	0.03528	49.15668	2453.7925
242.52691	10.003	1.72205	0.03503	51.1207	2424.54171
241.66925	10	1.77828	0.03479	53.09561	2416.69252
	--	1.83402	0.03454	--	
