DH	INJV	Xt	Mt	XMt	NDH
34.97432	8	0	0.424	0.32986	174.8716
-93.68151	8	0.13908	0.42164	0.66155	-468.40756
-183.82739	8	0.27738	0.4193	0.99507	-919.13695
-225.92609	8	0.41491	0.41696	1.33044	-1129.63043
-245.67933	8	0.55166	0.41464	1.66763	-1228.39664
-253.17043	8	0.68762	0.41234	2.00666	-1265.85217
-255.592	8	0.82281	0.41004	2.34753	-1277.96001
-257.98832	8	0.95723	0.40776	2.69023	-1289.94161
-259.58329	8	1.09086	0.40549	3.03477	-1297.91646
-261.96109	8	1.22372	0.40323	3.38114	-1309.80546
-264.77211	8	1.3558	0.40099	3.72935	-1323.86057
-266.85415	8	1.4871	0.39876	4.07939	-1334.27073
-270.03344	8	1.61762	0.39653	4.43127	-1350.16718
-274.10505	8	1.74736	0.39433	4.78498	-1370.52526
-276.95203	8	1.87633	0.39213	5.14053	-1384.76015
-281.44648	8	2.00452	0.38994	5.49791	-1407.2324
-285.12188	8	2.13193	0.38777	5.85713	-1425.60939
-290.19716	8	2.25856	0.38561	6.21818	-1450.9858
-294.01961	8	2.38441	0.38346	6.58107	-1470.09806
-298.75483	8	2.50949	0.38132	6.94579	-1493.77415
-304.51332	8	2.63379	0.37919	7.31235	-1522.56659
-306.90296	8	2.7573	0.37708	7.68074	-1534.51478
-312.94804	8	2.88005	0.37497	8.05097	-1564.74018
-317.85968	8	3.00201	0.37288	8.42303	-1589.29841
-321.91671	8	3.12319	0.37079	8.79693	-1609.58357
-328.19435	8	3.2436	0.36872	9.17266	-1640.97173
-332.97621	8	3.36323	0.36666	9.55023	-1664.88104
-337.8132	8	3.48208	0.36461	9.92964	-1689.066
-344.7276	8	3.60015	0.36257	10.31088	-1723.63801
-348.23721	8	3.71745	0.36054	10.69395	-1741.18607
	--	3.83397	0.35852	--	
