DH	INJV	Xt	Mt	XMt	NDH
40.27192	8	0	0.424	0.32986	201.35962
-89.11109	8	0.13908	0.42164	0.66155	-445.55546
-181.30337	8	0.27738	0.4193	0.99507	-906.51683
-227.11075	8	0.41491	0.41696	1.33044	-1135.55374
-244.92597	8	0.55166	0.41464	1.66763	-1224.62987
-251.00466	8	0.68762	0.41234	2.00666	-1255.02329
-254.95792	8	0.82281	0.41004	2.34753	-1274.7896
-258.25956	8	0.95723	0.40776	2.69023	-1291.2978
-260.35459	8	1.09086	0.40549	3.03477	-1301.77293
-262.16926	8	1.22372	0.40323	3.38114	-1310.84632
-259.58527	8	1.3558	0.40099	3.72935	-1297.92633
-267.70822	8	1.4871	0.39876	4.07939	-1338.54109
-271.00996	8	1.61762	0.39653	4.43127	-1355.04982
-274.22687	8	1.74736	0.39433	4.78498	-1371.13433
-278.49921	8	1.87633	0.39213	5.14053	-1392.49607
-281.71746	8	2.00452	0.38994	5.49791	-1408.58731
-285.52564	8	2.13193	0.38777	5.85713	-1427.62822
-290.41775	8	2.25856	0.38561	6.21818	-1452.08874
-294.84082	8	2.38441	0.38346	6.58107	-1474.2041
-298.9982	8	2.50949	0.38132	6.94579	-1494.991
-303.25795	8	2.63379	0.37919	7.31235	-1516.28974
-307.76051	8	2.7573	0.37708	7.68074	-1538.80255
-313.29607	8	2.88005	0.37497	8.05097	-1566.48033
-317.86416	8	3.00201	0.37288	8.42303	-1589.3208
-321.79192	8	3.12319	0.37079	8.79693	-1608.95961
-328.95722	8	3.2436	0.36872	9.17266	-1644.78608
-334.09033	8	3.36323	0.36666	9.55023	-1670.45166
-337.73552	8	3.48208	0.36461	9.92964	-1688.67758
-343.49512	8	3.60015	0.36257	10.31088	-1717.47558
-349.17822	8	3.71745	0.36054	10.69395	-1745.89112
	--	3.83397	0.35852	--	
